date,Tr,scen
2014-04-21,2.0112121433349457,Irrigation stop
2014-04-22,1.992896697136384,Irrigation stop
2014-04-23,2.2265802247862747,Irrigation stop
2014-04-24,2.352604687312077,Irrigation stop
2014-04-25,2.145231472087884,Irrigation stop
2014-04-26,1.9402299358030015,Irrigation stop
2014-04-27,0.9437147525767848,Irrigation stop
2014-04-28,0.19789815975980768,Irrigation stop
2014-04-29,1.7832037329733812,Irrigation stop
2014-04-30,1.5198548257302256,Irrigation stop
2014-05-01,2.4028840382279846,Irrigation stop
2014-05-02,1.1345605937686118,Irrigation stop
2014-05-03,2.5012144384891206,Irrigation stop
2014-05-04,2.525531768991873,Irrigation stop
2014-05-05,2.944577141185421,Irrigation stop
2014-05-06,2.343131272973895,Irrigation stop
2014-05-07,0.9099373503772361,Irrigation stop
2014-05-08,2.311709040532544,Irrigation stop
2014-05-09,2.4902917282953863,Irrigation stop
2014-05-10,2.047616421924299,Irrigation stop
2014-05-11,1.2289974858029924,Irrigation stop
2014-05-12,1.6789637231037533,Irrigation stop
2014-05-13,1.8732146440690416,Irrigation stop
2014-05-14,1.8924938792854242,Irrigation stop
2014-05-15,2.329820732071794,Irrigation stop
2014-05-16,1.8053922207764947,Irrigation stop
2014-05-17,1.8060680037010237,Irrigation stop
2014-05-18,1.560436406913692,Irrigation stop
2014-05-19,1.4623698749733516,Irrigation stop
2014-05-20,2.1079772662160514,Irrigation stop
2014-05-21,2.052833482992528,Irrigation stop
2014-05-22,1.7092125832552874,Irrigation stop
2014-05-23,1.0983967458979618,Irrigation stop
2014-05-24,1.9886749383363422,Irrigation stop
2014-05-25,2.0705254415819914,Irrigation stop
2014-05-26,1.0114028604138166,Irrigation stop
2014-05-27,1.2043014633915128,Irrigation stop
2014-05-28,1.6946284174604815,Irrigation stop
2014-05-29,1.9467447930937047,Irrigation stop
2014-05-30,1.160990510850581,Irrigation stop
2014-05-31,1.1581193207236615,Irrigation stop
2014-06-01,1.063079607500446,Irrigation stop
2014-06-02,1.1606101159773579,Irrigation stop
2014-06-03,0.9485577051221438,Irrigation stop
2014-06-04,0.4442474099150166,Irrigation stop
2014-06-05,1.0592491388319354,Irrigation stop
2014-06-06,1.6957122940884575,Irrigation stop
2014-06-07,1.5959522619116249,Irrigation stop
2014-06-08,1.517986610124302,Irrigation stop
2014-06-09,1.3849640372137415,Irrigation stop
2014-06-10,1.2237493992872914,Irrigation stop
2014-06-11,1.4007314750447795,Irrigation stop
2014-06-12,1.366575270414104,Irrigation stop
2014-06-13,1.1766637096789954,Irrigation stop
2014-06-14,0.6147405060832402,Irrigation stop
2014-06-15,0.9178287245185917,Irrigation stop
2014-06-16,1.0054025759382001,Irrigation stop
2014-06-17,0.6717453245981353,Irrigation stop
2014-06-18,0.6555521090184456,Irrigation stop
2014-06-19,0.7732206002797437,Irrigation stop
2014-06-20,1.102645030345067,Irrigation stop
2014-06-21,0.8042246822454068,Irrigation stop
2014-06-22,0.6561587002709371,Irrigation stop
2014-06-23,0.49497163307027814,Irrigation stop
2014-06-24,0.5389943307237234,Irrigation stop
2014-06-25,1.1762220192347261,Irrigation stop
2014-06-26,1.362740885655585,Irrigation stop
2014-06-27,1.137491386588827,Irrigation stop
2014-06-28,0.6877055716103497,Irrigation stop
2014-06-29,0.3633057362825748,Irrigation stop
2014-06-30,1.0023369691592894,Irrigation stop
2014-07-01,1.057669257497655,Irrigation stop
2014-07-02,0.258535162756762,Irrigation stop
2014-07-03,1.0966311322970115,Irrigation stop
2014-07-04,0.9311899568965802,Irrigation stop
2014-07-05,0.5761740857535227,Irrigation stop
2014-07-06,0.9515735283726728,Irrigation stop
2014-07-07,0.37874378828234656,Irrigation stop
2014-07-08,0.042847575486779185,Irrigation stop
2014-07-09,1.1574549173555033,Irrigation stop
2014-07-10,0.12605150355187714,Irrigation stop
2014-07-11,1.1112450147633401,Irrigation stop
2014-07-12,1.7548675238706448,Irrigation stop
2014-07-13,1.7813691432032661,Irrigation stop
2014-07-14,1.5116090540408413,Irrigation stop
2014-07-15,1.645798426995534,Irrigation stop
2014-07-16,1.3875361567479287,Irrigation stop
2014-07-17,1.3220186969959884,Irrigation stop
2014-07-18,1.1892842501620116,Irrigation stop
2014-07-19,0.9091698979126139,Irrigation stop
2014-07-20,0.31153258571212217,Irrigation stop
2014-07-21,0.5355037976151324,Irrigation stop
2014-07-22,1.0090383034334263,Irrigation stop
2014-07-23,2.2128546456064315,Irrigation stop
2014-07-24,0.7484183366448516,Irrigation stop
2014-07-25,2.093871284902344,Irrigation stop
2014-07-26,0.4356409025751759,Irrigation stop
2014-07-27,2.141561329433951,Irrigation stop
2014-07-28,1.4860089015752873,Irrigation stop
2014-07-29,1.0259356111422617,Irrigation stop
2014-07-30,1.2481503384008734,Irrigation stop
2014-07-31,2.2947574193364155,Irrigation stop
2014-08-01,2.2808811989918114,Irrigation stop
2014-08-02,1.50511005794874,Irrigation stop
2014-08-03,1.280814816261507,Irrigation stop
2014-08-04,2.2939101093461343,Irrigation stop
2014-08-05,2.3533209970644586,Irrigation stop
2014-08-06,2.1856496785425708,Irrigation stop
2014-08-07,2.1643613918180207,Irrigation stop
2014-08-08,2.146805560114906,Irrigation stop
2014-08-09,1.6604042610156338,Irrigation stop
2014-08-10,2.21127871796198,Irrigation stop
2014-08-11,0.34458415810395915,Irrigation stop
2014-08-12,1.9211960710817964,Irrigation stop
2014-08-13,1.1169052784897986,Irrigation stop
2014-08-14,2.4214490232800436,Irrigation stop
2014-08-15,1.9508269169568804,Irrigation stop
2014-08-16,2.461595839922675,Irrigation stop
2014-08-17,2.382299592667622,Irrigation stop
2014-08-18,2.5134309835523125,Irrigation stop
2014-08-19,1.8847283054048563,Irrigation stop
2014-08-20,1.8319996928056925,Irrigation stop
2014-08-21,2.224023204725105,Irrigation stop
2014-08-22,2.293954709131772,Irrigation stop
2014-08-23,2.053808503035497,Irrigation stop
2014-08-24,1.7879293512070775,Irrigation stop
2014-08-25,0.961018733413557,Irrigation stop
2014-08-26,0.22225354768831213,Irrigation stop
2014-08-27,2.1381449060114996,Irrigation stop
2014-08-28,2.3504177258288332,Irrigation stop
2014-08-29,1.8052273090794206,Irrigation stop
2014-08-30,1.8052932017761463,Irrigation stop
2014-08-31,1.6302670328772517,Irrigation stop
2014-09-01,2.0813303457100916,Irrigation stop
2014-09-02,2.1328678204209925,Irrigation stop
2014-09-03,2.1086121678819953,Irrigation stop
2014-09-04,1.3819838564273137,Irrigation stop
2014-09-05,0.6841635881011136,Irrigation stop
2014-09-06,1.9146743141340823,Irrigation stop
2014-09-07,1.7165304843685438,Irrigation stop
2014-09-08,1.631343350045227,Irrigation stop
2014-09-09,0.8146525187144475,Irrigation stop
2014-09-10,1.1407518650052253,Irrigation stop
2014-09-11,1.18894511506214,Irrigation stop
2014-09-12,1.0465218174602757,Irrigation stop
2014-09-13,1.1813148013333814,Irrigation stop
2014-09-14,1.1108818339634368,Irrigation stop
2014-09-15,0.9690848883534825,Irrigation stop
2014-09-16,0.9133629024430507,Irrigation stop
2014-09-17,0.6349211838498834,Irrigation stop
2014-09-18,0.5337706163591782,Irrigation stop
2014-09-19,0.6411583434215776,Irrigation stop
2014-09-20,0.6804361837468225,Irrigation stop
2014-09-21,0.2260181092996653,Irrigation stop
2014-09-22,0.855204409388446,Irrigation stop
2014-09-23,0.8396453305999406,Irrigation stop
2014-09-24,0.6366689976919322,Irrigation stop
2014-09-25,0.8422374941001141,Irrigation stop
2014-09-26,0.6754969610093872,Irrigation stop
2014-09-27,0.7394069074999824,Irrigation stop
2014-09-28,0.6756720828497247,Irrigation stop
2014-09-29,0.5399735019520909,Irrigation stop
2014-09-30,0.19644156744616495,Irrigation stop
2014-10-01,0.4677119399048867,Irrigation stop
2014-10-02,0.5839651484140344,Irrigation stop
2014-10-03,0.48897674060760205,Irrigation stop
2014-10-04,0.5546544087508227,Irrigation stop
2014-10-05,0.3601721983009102,Irrigation stop
2014-10-06,0.5007909921518714,Irrigation stop
2014-10-07,0.024170920450389974,Irrigation stop
2014-10-08,0,Irrigation stop
2014-10-09,0,Irrigation stop
2014-10-16,0,Irrigation stop
2014-10-17,0,Irrigation stop
2014-10-18,0.8936787451542184,Irrigation stop
2014-10-19,0.9545355615305674,Irrigation stop
2014-10-20,0.9097282186524147,Irrigation stop
2014-10-21,0.5761140501592371,Irrigation stop
2014-10-22,0.17480717240763863,Irrigation stop
2014-10-23,0.5286692165743184,Irrigation stop
2014-10-24,0.38690426748557083,Irrigation stop
2014-10-25,0.5919257071305479,Irrigation stop
2014-10-26,0.4535058828536024,Irrigation stop
2014-10-27,0.32686080474865425,Irrigation stop
2014-10-28,0.3131468791074347,Irrigation stop
2014-10-29,0.32203314274738154,Irrigation stop
2014-10-30,0.4294385279087822,Irrigation stop
2014-10-31,0.37753352150401626,Irrigation stop
2014-11-01,0.35635627371365247,Irrigation stop
2014-11-02,0.21472855048730613,Irrigation stop
2014-11-03,0.41448306460331963,Irrigation stop
2014-11-04,0.5602617308245612,Irrigation stop
2014-11-05,0.03408911653915977,Irrigation stop
2014-11-06,0.11415499185277564,Irrigation stop
2014-11-07,0.2436225504484114,Irrigation stop
2014-11-08,0.22590822040044173,Irrigation stop
2014-11-09,0.9120254443307502,Irrigation stop
2014-11-10,0.31286015931368916,Irrigation stop
2014-11-11,1.133500276356783,Irrigation stop
2014-11-12,0.4338701438909152,Irrigation stop
2014-11-13,0.04708146219744062,Irrigation stop
2014-11-14,0.44199473257792127,Irrigation stop
2014-11-15,0.569939661059255,Irrigation stop
2014-11-16,0.08459247609542797,Irrigation stop
2014-11-17,0.2398509111674388,Irrigation stop
2014-11-18,0.21296115892979872,Irrigation stop
2014-11-19,0.146116145481338,Irrigation stop
2014-11-20,0.29876722142575346,Irrigation stop
2014-11-21,0.5163611567212095,Irrigation stop
2014-11-22,0.26127370948058154,Irrigation stop
2014-11-23,0.5074582648590422,Irrigation stop
2014-11-24,0.3874262452685467,Irrigation stop
2014-11-25,0.21665930422139584,Irrigation stop
2014-11-26,0.1015302558079816,Irrigation stop
2014-11-27,0.5523532117337955,Irrigation stop
2014-11-28,1.2818305183770573,Irrigation stop
2014-11-29,0.8419535754791461,Irrigation stop
2014-11-30,0.30525448515382736,Irrigation stop
2014-12-01,0.058216727269051916,Irrigation stop
2014-12-02,0.11888737294369096,Irrigation stop
2014-12-03,0.16446680214085582,Irrigation stop
2014-12-04,0.14003272526213018,Irrigation stop
2014-12-05,0.05964814533086659,Irrigation stop
2014-12-06,0.2178376623720734,Irrigation stop
2014-12-07,0.19926744350119588,Irrigation stop
2014-12-08,0.11301486505358965,Irrigation stop
2014-12-09,0.049524668303706346,Irrigation stop
2014-12-10,0.16952418594219107,Irrigation stop
2014-12-11,0.2877686217485759,Irrigation stop
2014-12-12,0.18451350685930387,Irrigation stop
2014-12-13,0.45169148799226194,Irrigation stop
2014-12-14,0.35416796959063496,Irrigation stop
2014-12-15,0.37383237504165073,Irrigation stop
2014-12-16,0.15767972397540858,Irrigation stop
2014-12-17,0.08281074970824473,Irrigation stop
2014-12-18,0.14586575301497848,Irrigation stop
2014-12-19,0.22222056428922687,Irrigation stop
2014-12-20,0.295623090164004,Irrigation stop
2014-12-21,0.02859187401908614,Irrigation stop
2014-12-22,0.11602662118385504,Irrigation stop
2014-12-23,0.2775138868191325,Irrigation stop
2014-12-24,0.1784000779142026,Irrigation stop
2014-12-25,0.23532215286038288,Irrigation stop
2014-12-26,0.05674697758610961,Irrigation stop
2014-12-27,0.12740083631094654,Irrigation stop
2014-12-28,0.023460405427721483,Irrigation stop
2014-12-29,0.19977293881493294,Irrigation stop
2014-12-30,0.17047662034423547,Irrigation stop
2014-12-31,0.08558963750265546,Irrigation stop
2015-01-01,0.00483745174976921,Irrigation stop
2015-01-02,0,Irrigation stop
2015-01-03,0.002058594130397648,Irrigation stop
2015-01-04,0.13679953978390744,Irrigation stop
2015-01-05,0.2434088555245638,Irrigation stop
2015-01-06,0.12889603973567465,Irrigation stop
2015-01-07,0.011228069109228514,Irrigation stop
2015-01-08,0,Irrigation stop
2015-01-09,0.022438272049765076,Irrigation stop
2015-01-10,0.05373522963591422,Irrigation stop
2015-01-11,0.11957240159720277,Irrigation stop
2015-01-12,0.49160422885452,Irrigation stop
2015-01-13,0.1492374626477742,Irrigation stop
2015-01-14,0.2356249532191338,Irrigation stop
2015-01-15,0.3142486752802233,Irrigation stop
2015-01-16,0.13705800978976115,Irrigation stop
2015-01-17,0.0691070597791549,Irrigation stop
2015-01-18,0.16965871792647447,Irrigation stop
2015-01-19,0.15636425954225958,Irrigation stop
2015-01-20,0.24097917052532566,Irrigation stop
2015-01-21,0.12298603845620412,Irrigation stop
2015-01-22,0.1318190197742162,Irrigation stop
2015-01-23,0.08735114418917679,Irrigation stop
2015-01-24,0.07567291161544111,Irrigation stop
2015-01-25,0.23587113946097854,Irrigation stop
2015-01-26,0.18284075502851047,Irrigation stop
2015-01-27,0.1638752208277526,Irrigation stop
2015-01-28,0.1572826599417592,Irrigation stop
2015-01-29,0.08652451582369401,Irrigation stop
2015-01-30,0.1863500552219124,Irrigation stop
2015-01-31,0.11032098720663733,Irrigation stop
2015-02-01,0.0713650188818535,Irrigation stop
2015-02-02,0.21119962303344988,Irrigation stop
2015-02-03,0.2306947132071238,Irrigation stop
2015-02-04,0.16608722086007122,Irrigation stop
2015-02-05,0.11385239826858842,Irrigation stop
2015-02-06,0.08978472532450123,Irrigation stop
2015-02-07,0.1193588716323903,Irrigation stop
2015-02-08,0.2521813761410963,Irrigation stop
2015-02-09,0.2151242001555391,Irrigation stop
2015-02-10,0.11744856768027943,Irrigation stop
2015-02-11,0.21128034552560077,Irrigation stop
2015-02-12,0.26025891354410974,Irrigation stop
2015-02-13,0.23751243573620462,Irrigation stop
2015-02-14,0.09329847109419909,Irrigation stop
2015-02-15,0.2631441393923938,Irrigation stop
2015-02-16,0.09251492417857557,Irrigation stop
2015-02-17,0.10982683836420068,Irrigation stop
2015-02-18,0.37717593392381854,Irrigation stop
2015-02-19,0.3749801030597184,Irrigation stop
2015-02-20,0.10252102293561627,Irrigation stop
2015-02-21,0.11523336930605724,Irrigation stop
2015-02-22,0.2851729093142098,Irrigation stop
2015-02-23,0.27418467144386055,Irrigation stop
2015-02-24,0.24706992853120094,Irrigation stop
2015-02-25,0.23666406915485444,Irrigation stop
2015-02-26,0.24888339304564083,Irrigation stop
2015-02-27,0.23105336930266565,Irrigation stop
2015-02-28,0.1812157265302246,Irrigation stop
2015-03-01,0.42675448265433014,Irrigation stop
2015-03-02,0.5234548884422864,Irrigation stop
2015-03-03,0.3511862561042642,Irrigation stop
2015-03-04,0.658786857257816,Irrigation stop
2015-03-05,0.5975216989685193,Irrigation stop
2015-03-06,0.7305765467040509,Irrigation stop
2015-03-07,1.040800640967934,Irrigation stop
2015-03-08,1.1161854703963858,Irrigation stop
2015-03-09,1.1703671756960976,Irrigation stop
2015-03-10,1.4328304682346853,Irrigation stop
2015-03-11,1.1138297643645552,Irrigation stop
2015-03-12,1.196402040248392,Irrigation stop
2015-03-13,1.2390374747953663,Irrigation stop
2015-03-14,1.418629484225371,Irrigation stop
2015-03-15,1.744065900364421,Irrigation stop
2015-03-16,1.8600174276222823,Irrigation stop
2015-03-17,1.7485535434370152,Irrigation stop
2015-03-18,1.833774747510961,Irrigation stop
2015-03-19,1.5375507911060933,Irrigation stop
2015-03-20,0.4680259791116959,Irrigation stop
2015-03-21,1.284134461349704,Irrigation stop
2015-03-22,1.7530930542809933,Irrigation stop
2015-03-23,1.9943074771448548,Irrigation stop
2015-03-24,1.7200133272738813,Irrigation stop
2015-03-25,1.0394746534786183,Irrigation stop
2015-03-26,2.0216140402092817,Irrigation stop
2015-03-27,1.594192269219775,Irrigation stop
2015-03-28,0.4481188985150246,Irrigation stop
2015-03-29,0.148803431269698,Irrigation stop
2015-03-30,1.2583416371039085,Irrigation stop
2015-03-31,1.5378149305539566,Irrigation stop
2015-04-01,1.4293232130981481,Irrigation stop
2015-04-02,1.000861614509388,Irrigation stop
2015-04-03,0.9322872745403427,Irrigation stop
2015-04-04,1.641732735953014,Irrigation stop
2015-04-05,2.0857875224932663,Irrigation stop
2015-04-06,2.1838270058962514,Irrigation stop
2015-04-07,2.3243818419689433,Irrigation stop
2015-04-08,2.513500595256322,Irrigation stop
2015-04-09,2.541632289515407,Irrigation stop
2015-04-10,1.8179150129566959,Irrigation stop
2015-04-11,2.3987746840674493,Irrigation stop
2015-04-12,2.4901315670773974,Irrigation stop
2015-04-13,2.2832548625637843,Irrigation stop
2015-04-14,2.505136636449583,Irrigation stop
2015-04-15,1.7053232321609513,Irrigation stop
2015-04-16,0.9681993198978552,Irrigation stop
2015-04-17,1.992205076002403,Irrigation stop
2015-04-18,2.5161924048463895,Irrigation stop
2015-04-19,2.5286953464851694,Irrigation stop
2015-04-20,2.662353916584787,Irrigation stop
2015-04-21,2.6171191493778942,Irrigation stop
2015-04-22,2.474025451940053,Irrigation stop
2015-04-23,2.3324224373092868,Irrigation stop
2015-04-24,1.217418612491614,Irrigation stop
2015-04-25,1.8800609620865563,Irrigation stop
2015-04-26,2.2021716676586607,Irrigation stop
2015-04-27,1.7294907670342994,Irrigation stop
2015-04-28,2.0541518366504246,Irrigation stop
2015-04-29,0.8267362328563099,Irrigation stop
2015-04-30,0.009592959959992502,Irrigation stop
2015-05-01,1.3736678296468268,Irrigation stop
2015-05-02,0.29669969488886694,Irrigation stop
2015-05-03,0.3215368589607559,Irrigation stop
2015-05-04,0.9575178940890415,Irrigation stop
2015-05-05,1.9773914347521815,Irrigation stop
2015-05-06,2.4926738773739365,Irrigation stop
2015-05-07,2.2469813125447855,Irrigation stop
2015-05-08,2.6447545150012255,Irrigation stop
2015-05-09,2.6649853723537227,Irrigation stop
2015-05-10,2.742466184148556,Irrigation stop
2015-05-11,1.6975702665844008,Irrigation stop
2015-05-12,2.667577884322668,Irrigation stop
2015-05-13,2.0419062089519047,Irrigation stop
2015-05-14,0.2483230477138067,Irrigation stop
2015-05-15,2.2302570712665766,Irrigation stop
2015-05-16,2.5557281999332355,Irrigation stop
2015-05-17,2.5431668932955955,Irrigation stop
2015-05-18,1.046068604772036,Irrigation stop
2015-05-19,1.7939041012180201,Irrigation stop
2015-05-20,2.5001422091233483,Irrigation stop
2015-05-21,2.365808582838474,Irrigation stop
2015-05-22,2.4281306724315064,Irrigation stop
2015-05-23,2.469828218125605,Irrigation stop
2015-05-24,1.683373296679391,Irrigation stop
