date,meta,depth,SWP,SWPt
2022-12-11,control,80,-192.965,-192.965
2022-12-12,control,80,-190.43333333333334,-190.43333333333334
2022-12-13,control,80,-187.37166666666667,-187.37166666666667
2022-12-14,control,80,-183.285,-183.285
2022-12-15,control,80,-178.10166666666666,-178.10166666666666
2022-12-16,control,80,-171.69,-171.69
2022-12-17,control,80,-164.95666666666665,-164.95666666666665
2022-12-18,control,80,-157.48,-157.48
2022-12-19,control,80,-150.32666666666665,-150.32666666666665
2022-12-20,control,80,-143.35333333333332,-143.35333333333332
2022-12-21,control,80,-139.14333333333335,-139.14333333333335
2022-12-22,control,80,-86.26,-86.26
2022-12-23,control,80,-101.83666666666667,-101.83666666666667
2022-12-24,control,80,-11.586666666666666,-11.586666666666666
2022-12-25,control,80,-10.758333333333333,-10.758333333333333
2022-12-26,control,80,-11.648333333333333,-11.648333333333333
2022-12-27,control,80,-13.245000000000001,-13.245000000000001
2022-12-28,control,80,-14.325,-14.325
2022-12-29,control,80,-15.468333333333334,-15.468333333333334
2022-12-30,control,80,-16.465,-16.465
2022-12-31,control,80,-17.243333333333332,-17.243333333333332
2023-01-01,control,80,-18.69,-18.69
2023-01-02,control,80,-17.73,-17.73
2023-01-03,control,80,-17.990000000000002,-17.990000000000002
2023-01-04,control,80,-18.628333333333334,-18.628333333333334
2023-01-05,control,80,-19.083333333333332,-19.083333333333332
2023-01-06,control,80,-19.531666666666666,-19.531666666666666
2023-01-07,control,80,-19.931666666666665,-19.931666666666665
2023-01-08,control,80,-20.223333333333333,-20.223333333333333
2023-01-09,control,80,-23.99,-23.99
2023-01-10,control,80,-21.75,-21.75
2023-01-11,control,80,-16.61,-16.61
2023-01-12,control,80,-16.15,-16.15
2023-01-13,control,80,-16.263333333333332,-16.263333333333332
2023-01-14,control,80,-16.725,-16.725
2023-01-15,control,80,-17.35,-17.35
2023-01-16,control,80,-17.925,-17.925
2023-01-17,control,80,-18.491666666666667,-18.491666666666667
2023-01-18,control,80,-18.87,-18.87
2023-01-19,control,80,-19.18,-19.18
2023-01-20,control,80,-19.421666666666667,-19.421666666666667
2023-01-21,control,80,-19.59166666666667,-19.59166666666667
2023-01-22,control,80,-23.43,-23.43
2023-01-23,control,80,-23.49,-23.49
2023-01-24,control,80,-23.54,-23.54
2023-01-25,control,80,-23.65,-23.65
2023-01-26,control,80,-23.92,-23.92
2023-01-27,control,80,-24.25,-24.25
2023-01-28,control,80,-24.56,-24.56
2023-01-29,control,80,-24.74,-24.74
2023-01-30,control,80,-24.996666666666666,-24.996666666666666
2023-01-31,control,80,-21.826,-21.826
2023-02-01,control,80,-22.088,-22.088
2023-02-02,control,80,-22.468,-22.468
2023-02-03,control,80,-22.766000000000002,-22.766000000000002
2023-02-04,control,80,-23.14,-23.14
2023-02-05,control,80,-29.965,-29.965
2023-02-06,control,80,-28.21,-28.21
2023-02-07,control,80,-23.526,-23.526
2023-02-08,control,80,-23.372,-23.372
2023-02-09,control,80,-23.204,-23.204
2023-02-10,control,80,-23.114,-23.114
2023-02-11,control,80,-23.136,-23.136
2023-02-12,control,80,-23.21,-23.21
2023-02-13,control,80,-23.298000000000002,-23.298000000000002
2023-02-14,control,80,-24.5,-24.5
2023-02-15,control,80,-24.68,-24.68
2023-02-16,control,80,-24.8775,-24.8775
2023-02-17,control,80,-25.23,-25.23
2023-02-18,control,80,-25.3625,-25.3625
2023-02-19,control,80,-25.64,-25.64
2023-02-20,control,80,-25.8625,-25.8625
2023-02-21,control,80,-26.1425,-26.1425
2023-02-22,control,80,-26.4725,-26.4725
2023-02-23,control,80,-26.905,-26.905
2023-02-24,control,80,-25.936666666666667,-25.936666666666667
2023-02-25,control,80,-26.221666666666664,-26.221666666666664
2023-02-26,control,80,-26.496666666666666,-26.496666666666666
2023-02-27,control,80,-26.689999999999998,-26.689999999999998
2023-02-28,control,80,-26.848333333333333,-26.848333333333333
2023-03-01,control,80,-27.003333333333334,-27.003333333333334
2023-03-02,control,80,-27.21,-27.21
2023-03-03,control,80,-27.403333333333336,-27.403333333333336
2023-03-04,control,80,-27.608333333333334,-27.608333333333334
2023-03-05,control,80,-27.88,-27.88
2023-03-06,control,80,-28.2,-28.2
2023-03-07,control,80,-28.513333333333335,-28.513333333333335
2023-03-08,control,80,-28.751666666666665,-28.751666666666665
2023-03-09,control,80,-28.953333333333333,-28.953333333333333
2023-03-10,control,80,-28.3,-28.3
2023-03-11,control,80,-24.168333333333333,-24.168333333333333
2023-03-12,control,80,-16.8,-16.8
2023-03-13,control,80,-14.755,-14.755
2023-03-14,control,80,-11.483333333333334,-11.483333333333334
2023-03-15,control,80,-10.251666666666667,-10.251666666666667
2023-03-16,control,80,-10.501666666666667,-10.501666666666667
2023-03-17,control,80,-11.075,-11.075
2023-03-18,control,80,-12.2,-12.2
2023-03-19,control,80,-13.478333333333333,-13.478333333333333
2023-03-20,control,80,-14.495000000000001,-14.495000000000001
2023-03-21,control,80,-14.995,-14.995
2023-03-22,control,80,-15.7,-15.7
2023-03-23,control,80,-16.67,-16.67
2023-03-24,control,80,-17.411666666666665,-17.411666666666665
2023-03-25,control,80,-17.718333333333334,-17.718333333333334
2023-03-26,control,80,-17.325,-17.325
2023-03-27,control,80,-15.211666666666666,-15.211666666666666
2023-03-28,control,80,-14.215,-14.215
2023-03-29,control,80,-14.483333333333334,-14.483333333333334
2023-03-30,control,80,-15.001666666666667,-15.001666666666667
2023-03-31,control,80,-15.415,-15.415
2023-04-01,control,80,-12.748333333333333,-12.748333333333333
2023-04-02,control,80,-11.778333333333332,-11.778333333333332
2023-04-03,control,80,-12.11,-12.11
2023-04-04,control,80,-12.795,-12.795
2023-04-05,control,80,-13.706666666666667,-13.706666666666667
2023-04-06,control,80,-14.766666666666667,-14.766666666666667
2023-04-07,control,80,-15.818333333333333,-15.818333333333333
2023-04-08,control,80,-16.815,-16.815
2023-04-09,control,80,-17.681666666666665,-17.681666666666665
2023-04-10,control,80,-18.485,-18.485
2023-04-11,control,80,-19.068333333333335,-19.068333333333335
2023-04-12,control,80,-19.573333333333334,-19.573333333333334
2023-04-13,control,80,-20.13,-20.13
2023-04-14,control,80,-20.583333333333332,-20.583333333333332
2023-04-15,control,80,-20.953333333333333,-20.953333333333333
2023-04-16,control,80,-21.315,-21.315
2023-04-17,control,80,-21.793333333333333,-21.793333333333333
2023-04-18,control,80,-22.366666666666667,-22.366666666666667
2023-04-19,control,80,-22.961666666666666,-22.961666666666666
2023-04-20,control,80,-23.448333333333334,-23.448333333333334
2023-04-21,control,80,-23.955,-23.955
2023-04-22,control,80,-24.635,-24.635
2023-04-23,control,80,-25.238333333333333,-25.238333333333333
2023-04-24,control,80,-25.933333333333334,-25.933333333333334
2023-04-25,control,80,-26.606666666666666,-26.606666666666666
2023-04-26,control,80,-27.253333333333334,-27.253333333333334
2023-04-27,control,80,-28.02166666666667,-28.02166666666667
2023-04-28,control,80,-28.696666666666665,-28.696666666666665
2023-04-29,control,80,-29.103333333333335,-29.103333333333335
2023-04-30,control,80,-28.823333333333334,-28.823333333333334
2023-05-01,control,80,-26.503333333333334,-26.503333333333334
2023-05-02,control,80,-19.59166666666667,-19.59166666666667
2023-05-03,control,80,-17.353333333333335,-17.353333333333335
2023-05-04,control,80,-17.963333333333335,-17.963333333333335
2023-05-05,control,80,-19.09166666666667,-19.09166666666667
2023-05-06,control,80,-20.091666666666665,-20.091666666666665
2023-05-07,control,80,-20.871666666666666,-20.871666666666666
2023-05-08,control,80,-21.623333333333335,-21.623333333333335
2023-05-09,control,80,-22.546666666666667,-22.546666666666667
2023-05-10,control,80,-23.475,-23.475
2023-05-11,control,80,-24.513333333333332,-24.513333333333332
2023-05-12,control,80,-25.60333333333333,-25.60333333333333
2023-05-13,control,80,-26.566666666666666,-26.566666666666666
2023-05-14,control,80,-27.416666666666668,-27.416666666666668
2023-05-15,control,80,-28.625,-28.625
2023-05-16,control,80,-29.733333333333334,-29.733333333333334
2023-05-17,control,80,-30.721666666666668,-30.721666666666668
2023-05-18,control,80,-31.67666666666667,-31.67666666666667
2023-05-19,control,80,-32.565,-32.565
2023-05-20,control,80,-33.513333333333335,-33.513333333333335
2023-05-21,control,80,-34.82333333333333,-34.82333333333333
2023-05-22,control,80,-36.31166666666667,-36.31166666666667
2023-05-23,control,80,-37.92666666666666,-37.92666666666666
2023-05-24,control,80,-39.235,-39.235
2023-05-25,control,80,-40.57833333333333,-40.57833333333333
2023-05-26,control,80,-42.43833333333333,-42.43833333333333
2023-05-27,control,80,-44.47666666666667,-44.47666666666667
2023-05-28,control,80,-46.605000000000004,-46.605000000000004
2023-05-29,control,80,-49.17,-49.17
2023-05-30,control,80,-52.04833333333333,-52.04833333333333
2023-05-31,control,80,-55.29,-55.29
2023-06-01,control,80,-59.47666666666667,-59.47666666666667
2023-06-02,control,80,-65.36166666666666,-65.36166666666666
2023-06-03,control,80,-70.65833333333333,-70.65833333333333
2023-06-04,control,80,-75.88666666666667,-75.88666666666667
2023-06-05,control,80,-83.82666666666667,-83.82666666666667
2023-06-06,control,80,-100.16666666666667,-100.16666666666667
2023-06-07,control,80,-122.61333333333333,-122.61333333333333
2023-06-08,control,80,-151.54833333333332,-151.54833333333332
2023-06-09,control,80,-180.21833333333333,-180.21833333333333
2023-06-10,control,80,-198.75666666666666,-198.75666666666666
2023-06-11,control,80,-209.58333333333334,-209.58333333333334
2023-06-12,control,80,-242.85166666666666,-242.85166666666666
2023-06-13,control,80,-282.65999999999997,-282.65999999999997
2023-06-14,control,80,-322.60333333333335,-322.60333333333335
2023-06-15,control,80,-379.6333333333333,-379.6333333333333
2023-06-16,control,80,-434.055,-434.055
2023-06-17,control,80,-481.855,-481.855
2023-06-18,control,80,-527.29,-527.29
2023-06-19,control,80,-564.6966666666667,-564.6966666666667
2023-06-20,control,80,-601.9216666666666,-601.9216666666666
2023-06-21,control,80,-638.4283333333334,-638.4283333333334
2023-06-22,control,80,-665.465,-665.465
2023-06-23,control,80,-676.6183333333333,-676.6183333333333
2023-06-24,control,80,-700.0616666666667,-700.0616666666667
2023-06-25,control,80,-725.5833333333334,-724.52
2023-06-26,control,80,-756.9333333333333,-746.3533333333334
2023-06-27,control,80,-799.2683333333333,-770.9133333333333
2023-06-28,control,80,-847.6633333333333,-795.975
2023-06-29,control,80,-886.1066666666667,-815.6233333333333
2023-06-30,control,80,-897.7383333333333,-821.595
2023-07-01,control,80,-882.5816666666667,-815.0133333333333
2023-07-02,control,80,-886.5416666666667,-816.85
2023-07-03,control,80,-900.905,-823.4783333333334
2023-07-04,control,80,-926.6733333333333,-835.03
2023-07-05,control,80,-956.81,-847.86
2023-07-06,control,80,-986.3066666666666,-862
2023-07-07,control,80,-1010.9783333333334,-873.0666666666666
2023-07-08,control,80,-1022.782,-874.076
2023-07-09,control,80,-1057.576,-888.05
2023-07-10,control,80,-1099.224,-903.682
2023-07-11,control,80,-1149.88,-921.7420000000001
2023-07-12,control,80,-1174.9,-930.6039999999999
2023-07-13,control,80,-1128.354,-916.008
2023-07-14,control,80,-1085.572,-893.632
2023-07-15,control,80,-1098.34,-935.08
2023-07-16,control,80,-1061.37,-920.28
2023-07-17,control,80,-1046.63,-914.28
2023-07-18,control,80,-1047.57,-914.67
2023-07-19,control,80,-1051.2,-916.16
2023-07-20,control,80,-1056.28,-918.24
2023-07-21,control,80,-1075.9,-926.22
2023-07-22,control,80,-1085.46,-930.07
2023-07-23,control,80,-1102.83,-936.96
2023-07-24,control,80,-1132.85,-948.7
2023-07-25,control,80,-1085.19,-929.97
2023-07-26,control,80,-1063.94,-921.37
2023-07-27,control,80,-984.848,-842.752
2023-07-28,control,80,-976.276,-839.716
2023-07-29,control,80,-951.9019999999999,-830.066
2023-07-30,control,80,-910.636,-814.0699999999999
2023-07-31,control,80,-887.896,-804.5699999999999
2023-08-01,control,80,-881.688,-801.66
2023-08-02,control,80,-877.188,-799.596
2023-08-03,control,80,-885.8240000000001,-803.038
2023-08-04,control,80,-904.686,-810.89
2023-08-05,control,80,-918.7900000000001,-817.248
2023-08-06,control,80,-957.518,-832.606
2023-08-07,control,80,-974.408,-840.284
2023-08-08,control,80,-990.41,-848.794
2023-08-09,control,80,-1006.532,-856.528
2023-08-10,control,80,-1025.588,-865.23
2023-08-11,control,80,-1050.154,-876.98
2023-08-12,control,80,-1075.234,-887.444
2023-08-13,control,80,-1099.41,-896.772
2023-08-14,control,80,-1120.6299999999999,-905.688
2023-08-15,control,80,-1142.576,-914.36
2023-08-16,control,80,-1160.192,-921.858
2023-08-17,control,80,-1176.238,-928.0659999999999
2023-08-18,control,80,-1168.248,-926.5500000000001
2023-08-19,control,80,-1169.85,-927.412
2023-08-20,control,80,-1180.882,-931.8199999999999
2023-08-21,control,80,-1195.726,-937.5120000000001
2023-08-22,control,80,-1223.1219999999998,-947.346
2023-08-23,control,80,-1250.132,-956.4540000000001
2023-08-24,control,80,-1296.682,-971.724
2023-08-25,control,80,-1330.8039999999999,-982.406
2023-08-26,control,80,-1358.438,-990.77
2023-08-27,control,80,-1352.676,-989.1
2023-08-28,control,80,-1230.04,-897.866
2023-08-29,control,80,-783.916,-655.006
2023-08-30,control,80,-724.044,-612.362
2023-08-31,control,80,-667.278,-576.2099999999999
2023-09-01,control,80,-547.996,-483.054
2023-09-02,control,80,-489.428,-449.564
2023-09-03,control,80,-422.16200000000003,-414.168
2023-09-04,control,80,-383.91,-383.91
2023-09-05,control,80,-367.444,-367.444
2023-09-06,control,80,-361.894,-361.894
2023-09-07,control,80,-367.5,-367.5
2023-09-08,control,80,-378.24399999999997,-378.24399999999997
2023-09-09,control,80,-394.632,-394.632
2023-09-10,control,80,-417.20399999999995,-417.20399999999995
2023-09-11,control,80,-444.428,-444.428
2023-09-12,control,80,-470.238,-470.238
2023-09-13,control,80,-484.868,-484.868
2023-09-14,control,80,-485.416,-485.416
2023-09-15,control,80,-508.042,-508.042
2023-09-16,control,80,-537.56,-537.56
2023-09-17,control,80,-570.4879999999999,-570.406
2023-09-18,control,80,-596.7579999999999,-596.2719999999999
2023-09-19,control,80,-589.71,-589.686
2023-09-20,control,80,-590.732,-590.732
2023-09-21,control,80,-597.188,-597.188
2023-09-22,control,80,-602.9,-602.9
2023-09-23,control,80,-599.926,-599.926
2023-09-24,control,80,-606.054,-606.054
2023-09-25,control,80,-611.382,-611.382
2023-09-26,control,80,-607.7983333333334,-607.74
2023-09-27,control,80,-626.035,-624.9266666666666
2023-09-28,control,80,-646.995,-643.9966666666667
2023-09-29,control,80,-666.575,-660.5383333333333
2023-09-30,control,80,-692.7983333333333,-678.9766666666667
2023-10-01,control,80,-718.0766666666667,-697.9483333333334
2023-10-02,control,80,-747.9449999999999,-717.8533333333334
2023-10-03,control,80,-787.64,-740.6233333333333
2023-10-04,control,80,-816.6083333333333,-757.825
2023-10-05,control,80,-836.19,-770.1966666666667
2023-10-06,control,80,-862.205,-784.3933333333333
2023-10-07,control,80,-899.4266666666667,-803.7066666666667
2023-10-08,control,80,-921.48,-815.6116666666667
2023-10-09,control,80,-945.9083333333333,-831.1933333333334
2023-10-10,control,80,-972.405,-845.2366666666667
2023-10-11,control,80,-1003.695,-858.9483333333334
2023-10-12,control,80,-1039.5133333333333,-874.2166666666667
2023-10-13,control,80,-1071.7283333333332,-887.4266666666666
2023-10-14,control,80,-1096.1633333333334,-898.0783333333334
2023-10-15,control,80,-1096.5966666666666,-899.7516666666667
2023-10-16,control,80,-1104.0083333333334,-904.6966666666667
2023-10-17,control,80,-1108.6116666666667,-907.8566666666667
2023-10-18,control,80,-1117.165,-911.405
2023-10-19,control,80,-1138.8400000000001,-920.345
2023-10-20,control,80,-1160.1016666666667,-929.1566666666666
2023-10-21,control,80,-1145.405,-925.6616666666666
2023-10-22,control,80,-1136.9666666666667,-922.8766666666667
2023-10-23,control,80,-1135.6633333333334,-921.6316666666667
2023-10-24,control,80,-1133.5983333333334,-920.44
2023-10-25,control,80,-1111.9333333333334,-913.32
2023-10-26,control,80,-1099.4333333333334,-908.7883333333334
2023-10-27,control,80,-1086.6583333333333,-903.74
2023-10-28,control,80,-1072.4883333333335,-897.8383333333334
2023-10-29,control,80,-1052.0516666666667,-889.6583333333333
2023-10-30,control,80,-1032.845,-881.4966666666667
2023-10-31,control,80,-1002.1283333333333,-869.4466666666667
2023-11-01,control,80,-971.27,-856.4683333333334
2023-11-02,control,80,-938.6566666666666,-842.2466666666667
2023-11-03,control,80,-907.4583333333333,-827.5216666666666
2023-11-04,control,80,-887.39,-816.2316666666667
2023-11-05,control,80,-786.2816666666666,-738.3333333333333
2023-11-06,control,80,-190.57333333333332,-190.57333333333332
2023-11-07,control,80,-40.086666666666666,-40.086666666666666
2023-11-08,control,80,-34.97,-34.97
2023-11-09,control,80,-33.81333333333333,-33.81333333333333
2023-11-10,control,80,-33.47,-33.47
2023-11-11,control,80,-31.076666666666668,-31.076666666666668
