date,site,treatment,depth,descr,ECS,SWP,TEM,VWC,SWP_corr
2023-12-22,PFY_SC3,irrigation,-0.1,NA,22.059444444444445,-0.1,5.559238975694445,0.28254231944444447,-0.1
2023-12-22,PFY_SC4,irrigation,-1.2,NA,47.81041659722222,-0.1,6.653990159722222,0.3288008402777778,-0.1
2023-12-22,PFY_SC4,irrigation,-0.8,NA,21.956944444444446,-0.1,6.052320020833333,0.3160284027777778,-0.1
2023-12-22,PFY_SC4,irrigation,-0.1,NA,29.431990625,-0.1,5.344162006944444,0.27351495833333334,-0.1
2023-12-22,PFY_SC6,roof_vpd,-1.2,not below panel,87.81114583333333,-0.1,6.15,0.29006136805555555,-0.1
2023-12-22,PFY_SC6,roof_vpd,-0.8,not below panel,63.70072916666667,-0.1,5.5980844861111105,0.34122309027777775,-0.1
2023-12-22,PFY_SC6,roof_vpd,-0.1,not below panel,7.775046326388889,-2.571884173611111,4.780379597222222,0.19354144444444443,-2.5709541577643065
2023-12-22,PFY_SC701,control,-1.2,NA,29.112430555555555,-0.41672454166666667,6.6,0.30247975,-0.41672454150956656
2023-12-22,PFY_SC701,control,-0.8,NA,14.723645833333334,-5.047490666666667,5.726209489583334,0.19741534027777777,-5.043507608394288
2023-12-22,PFY_SC701,control,-0.1,NA,1.5610879722222222,-1.5642731458333332,4.777150427083333,0.20783036805555555,-1.5642533319561032
2023-12-22,PFY_SC901,irrigation,-1.2,NA,25.22715277777778,-0.1,6.699999999999999,0.32164386805555556,-0.1
2023-12-22,PFY_SC901,irrigation,-0.8,NA,27.55142361111111,-0.1361759236111111,6.079509836805556,0.24450431944444445,-0.1361759236111111
2023-12-22,PFY_SC901,irrigation,-0.1,NA,29.552106458333334,-0.1,5.0201006631944445,0.23649804861111112,-0.1
2023-12-23,PFY_SC1,control,-1.2,NA,70.35555555555555,-1.0626794027777777,6.743571756944444,0.3133939722222222,-1.0626709896340008
2023-12-23,PFY_SC1,control,-0.8,NA,81.82159722222222,-9.7761155,6.196172451388889,0.31294665972222224,-9.742403814922772
2023-12-23,PFY_SC1,control,-0.1,NA,1.6271064722222222,-0.47074072916666665,5.638129618055555,0.08732005555555555,-0.4707407245490923
2023-12-23,PFY_SC10,irrigation_vpd,-1.2,NA,36.115323958333335,-0.1,6.888499413194444,0.27609630555555553,-0.1
2023-12-23,PFY_SC10,irrigation_vpd,-0.8,NA,24.995833333333334,-0.9782338125,6.4522129618055555,0.2855174513888889,-0.9782264790216335
2023-12-23,PFY_SC10,irrigation_vpd,-0.1,NA,NA,-0.31062036805555554,6.0995740624999994,NA,-0.3106203680538537
2023-12-23,PFY_SC11,roof,-1.2,below panel center,39.62285875,-0.2588773194444445,6.357741895833333,0.3019664236111111,-0.25887731944273285
2023-12-23,PFY_SC11,roof,-0.8,below panel center,38.38326388888889,-0.3430509236111111,5.554436336805556,0.12114964583333333,-0.3430509236042737
2023-12-23,PFY_SC11,roof,-0.1,below panel center,17.476955902777778,-0.1,5.191530090277778,0.2769843472222222,-0.1
2023-12-23,PFY_SC12,roof_vpd,-1.2,below panel edge,89.436816875,-0.1,6.640376142361111,0.3357065486111111,-0.1
2023-12-23,PFY_SC12,roof_vpd,-0.8,below panel edge,48.143067083333335,-5.530239513888889,6.0141585625,0.296222125,-5.525203187338988
2023-12-23,PFY_SC12,roof_vpd,-0.1,below panel edge,11.951446666666667,-1.1745775208333333,5.678888881944444,0.2923929375,-1.1745683871801056
2023-12-23,PFY_SC13,roof,-1.2,below panel edge to center,39.19582152777778,-0.1,6.889613427083333,0.3160390833333333,-0.1
2023-12-23,PFY_SC13,roof,-0.8,below panel edge to center,34.546527777777776,-0.43075925694444445,6.463119211805556,0.2811194722222222,-0.4307592567980202
2023-12-23,PFY_SC13,roof,-0.1,below panel edge to center,19.761655277777777,-2.6967314305555554,5.980282402777778,0.1646431736111111,-2.6964149542485245
2023-12-23,PFY_SC14,irrigation_vpd,-1.2,NA,19.544525416666666,-0.1,6.786870944444445,0.17940136805555557,-0.1
2023-12-23,PFY_SC14,irrigation_vpd,-0.8,NA,26.507673611111112,-3.581513798611111,6.178149302083333,0.2776178888888889,-3.5804857452476795
2023-12-23,PFY_SC14,irrigation_vpd,-0.1,NA,21.006296319444445,-5.559333284722222,5.748791652777777,0.18466695833333333,-5.554183055409039
2023-12-23,PFY_SC15,irrigation_vpd,-1.2,NA,47.074930555555554,-0.37311343055555557,6.777356475694444,0.2919664861111111,-0.3731134304604581
2023-12-23,PFY_SC15,irrigation_vpd,-0.8,NA,47.52017361111111,-0.6879629513888889,6.35725115625,0.3186057013888889,-0.6879628985777798
2023-12-23,PFY_SC15,irrigation_vpd,-0.1,NA,6.409722256944445,-0.11909259027777779,5.861081013888889,0.22311667361111112,-0.11909259027777779
2023-12-23,PFY_SC16,roof_vpd,-1.2,below panel edge,29.039560208333334,-0.41526620833333333,6.862219326388889,0.2745088125,-0.4152662082254159
2023-12-23,PFY_SC16,roof_vpd,-0.8,below panel edge,32.868090277777775,-3.7328702361111112,6.1469710625,0.3109280486111111,-3.731505749902921
2023-12-23,PFY_SC16,roof_vpd,-0.1,below panel edge,21.951412152777777,-0.1,5.828084482638889,0.24107623611111112,-0.1
2023-12-23,PFY_SC17,roof,-1.2,below panel edge to center,25.03128472222222,-5.2238078125,7.358262142361111,0.25422711805555553,-5.219689705173954
2023-12-23,PFY_SC17,roof,-0.8,below panel edge to center,37.20350694444444,-0.7731666527777777,6.723012729166666,0.31339063194444444,-0.7731664626912715
2023-12-23,PFY_SC17,roof,-0.1,below panel edge to center,19.729189791666666,-2.970629513888889,6.062048597222222,0.2117059027777778,-2.9696636967347496
2023-12-23,PFY_SC18,control,-1.2,NA,47.915312569444446,-8.264264743055556,6.851942690972222,0.29007300694444443,-8.243821102368987
2023-12-23,PFY_SC18,control,-0.8,NA,30.273611111111112,-10.59351375,6.312629048611111,0.26837104166666664,-10.55067776311298
2023-12-23,PFY_SC18,control,-0.1,NA,7.731643479166666,-2.7619674791666666,5.922604736111111,0.20169480555555555,-2.761519162931259
2023-12-23,PFY_SC3,irrigation,-1.2,NA,55.346597083333336,-0.1,6.897670715277778,0.29791463888888886,-0.1
2023-12-23,PFY_SC3,irrigation,-0.8,NA,79.863125,-0.1,6.477005784722222,0.3492440277777778,-0.1
2023-12-23,PFY_SC3,irrigation,-0.1,NA,19.252523472222222,-0.13687036805555555,6.0245480208333335,0.2797433472222222,-0.13687036805555555
2023-12-23,PFY_SC4,irrigation,-1.2,NA,47.99513888888889,-0.1,6.741245361111111,0.3275514375,-0.1
2023-12-23,PFY_SC4,irrigation,-0.8,NA,21.90763888888889,-0.1,6.2599224513888885,0.31500718055555554,-0.1
2023-12-23,PFY_SC4,irrigation,-0.1,NA,28.057685208333332,-0.1,5.802124986111111,0.27149093055555557,-0.1
2023-12-23,PFY_SC6,roof_vpd,-1.2,not below panel,87.30350694444445,-0.1,6.182495364583334,0.28816322222222224,-0.1
2023-12-23,PFY_SC6,roof_vpd,-0.8,not below panel,62.99378472222222,-0.1,5.783290503472222,0.34004906944444446,-0.1
2023-12-23,PFY_SC6,roof_vpd,-0.1,not below panel,6.536111111111111,-5.913893423611111,5.293958329861112,0.18996131944444444,-5.90741604935869
2023-12-23,PFY_SC701,control,-1.2,NA,29.615277777777777,-0.6597048680555555,6.6,0.3001796875,-0.6597048411787193
2023-12-23,PFY_SC701,control,-0.8,NA,13.729166666666666,-6.289537,5.923913190972222,0.19528494444444444,-6.281574889850231
2023-12-23,PFY_SC701,control,-0.1,NA,1.4104629652777778,-3.1342174722222222,5.27229396875,0.20573897916666667,-3.133274157721849
2023-12-23,PFY_SC901,irrigation,-1.2,NA,23.860381944444445,-0.1,6.7636064722222224,0.32116730555555556,-0.1
2023-12-23,PFY_SC901,irrigation,-0.8,NA,26.28826388888889,-0.24041203472222222,6.251415510416667,0.24342891666666666,-0.24041203472220002
2023-12-23,PFY_SC901,irrigation,-0.1,NA,28.05696770833333,-0.1,5.60388771875,0.23356083333333333,-0.1
2023-12-24,PFY_SC1,control,-1.2,NA,70.86527777777778,-3.9686862291666665,6.833293975694445,0.31247515277777776,-3.96669031878696
2023-12-24,PFY_SC1,control,-0.8,NA,81.03677083333334,-10.76294423611111,6.341421295138889,0.31160583333333336,-10.718008369101383
2023-12-24,PFY_SC1,control,-0.1,NA,0.8305323958333334,-1.4481805138888888,4.911094878472222,0.086535375,-1.4481535619423411
2023-12-24,PFY_SC10,irrigation_vpd,-1.2,NA,35.48194479166666,-0.1,6.991489743055556,0.2749679236111111,-0.1
2023-12-24,PFY_SC10,irrigation_vpd,-0.8,NA,24.542361111111113,-3.7848783333333333,6.617356479166666,0.28381552083333333,-3.78319040481184
2023-12-24,PFY_SC10,irrigation_vpd,-0.1,NA,NA,-0.5179722152777778,5.756203680555555,NA,-0.5179722104265141
2023-12-24,PFY_SC11,roof,-1.2,below panel center,39.79581041666667,-0.5591435277777778,6.442913770833333,0.30053780555555554,-0.5591435139423356
2023-12-24,PFY_SC11,roof,-0.8,below panel center,38.00354166666666,-0.6126203611111111,5.736593170138889,0.11987988888888888,-0.6126203414337271
2023-12-24,PFY_SC11,roof,-0.1,below panel center,16.149050902777777,-0.1,4.519152760416667,0.2888094305555556,-0.1
2023-12-24,PFY_SC12,roof_vpd,-1.2,below panel edge,88.01814819444445,-0.21950231944444445,6.691210055555556,0.3338116527777778,-0.21950231944442453
2023-12-24,PFY_SC12,roof_vpd,-0.8,below panel edge,46.94170138888889,-6.305935118055555,6.170240732638889,0.2941925,-6.2979090255197185
2023-12-24,PFY_SC12,roof_vpd,-0.1,below panel edge,11.313147986111112,-3.9267220555555555,5.099567100694444,0.2892662986111111,-3.9247861663049743
2023-12-24,PFY_SC13,roof,-1.2,below panel edge to center,38.368888749999996,-0.1,6.974717993055556,0.31411124305555554,-0.1
2023-12-24,PFY_SC13,roof,-0.8,below panel edge to center,33.86739583333333,-0.5924212916666667,6.597218166666667,0.27947575,-0.5924212838836832
2023-12-24,PFY_SC13,roof,-0.1,below panel edge to center,18.518472222222222,-4.591722090277778,5.260400430555555,0.1623125486111111,-4.58906091760323
2023-12-24,PFY_SC14,irrigation_vpd,-1.2,NA,19.04513875,-0.1,6.885728003472223,0.17668290972222223,-0.1
2023-12-24,PFY_SC14,irrigation_vpd,-0.8,NA,26.000694444444445,-5.229328611111111,6.359407975694444,0.2762148472222222,-5.225220233828747
2023-12-24,PFY_SC14,irrigation_vpd,-0.1,NA,19.582662083333332,-6.795004416666667,4.920124965277778,0.18189129166666668,-6.7845411618790195
2023-12-24,PFY_SC15,irrigation_vpd,-1.2,NA,46.76260416666667,-0.7721875138888888,6.857359375,0.2902853819444444,-0.7721872914187686
2023-12-24,PFY_SC15,irrigation_vpd,-0.8,NA,46.58475694444444,-1.2571203541666667,6.498537614583333,0.3175383125,-1.257115154229179
2023-12-24,PFY_SC15,irrigation_vpd,-0.1,NA,5.149999993055555,-0.41893054166666666,5.050194399305556,0.21937994444444445,-0.41893053769210464
2023-12-24,PFY_SC16,roof_vpd,-1.2,below panel edge,28.519374930555557,-0.5897800972222222,6.942008628472222,0.27140397222222223,-0.5897800901736155
2023-12-24,PFY_SC16,roof_vpd,-0.8,below panel edge,31.897291666666668,-6.766152458333333,6.321697329861111,0.30809170138888886,-6.755199725321343
2023-12-24,PFY_SC16,roof_vpd,-0.1,below panel edge,21.345833194444445,-0.1,5.455920118055555,0.23854734027777777,-0.1
2023-12-24,PFY_SC17,roof,-1.2,below panel edge to center,24.743020833333333,-6.028084479166667,7.4,0.2506495,-6.021237148841957
2023-12-24,PFY_SC17,roof,-0.8,below panel edge to center,36.424305555555556,-1.7079166319444445,6.851836225694444,0.3115911388888889,-1.7078734649871754
2023-12-24,PFY_SC17,roof,-0.1,below panel edge to center,17.497245347222222,-8.4936015,5.477517340277778,0.20714014583333334,-8.469735711992275
2023-12-24,PFY_SC18,control,-1.2,NA,47.62643506944445,-10.2781598125,6.9398929375,0.2884450625,-10.23905733173708
2023-12-24,PFY_SC18,control,-0.8,NA,29.413958333333333,-11.258439652777778,6.4499305555555555,0.26651359722222223,-11.207067812078927
2023-12-24,PFY_SC18,control,-0.1,NA,6.670636479166666,-5.312143465277778,5.394874979166667,0.1967652986111111,-5.307716094196588
2023-12-24,PFY_SC3,irrigation,-1.2,NA,54.52085680555555,-0.1,6.967390607638889,0.2975180347222222,-0.1
2023-12-24,PFY_SC3,irrigation,-0.8,NA,79.54798611111111,-0.1,6.604544559027778,0.3481409236111111,-0.1
2023-12-24,PFY_SC3,irrigation,-0.1,NA,17.935891180555554,-0.23978703472222224,5.47987903125,0.27712671527777777,-0.2397870347222011
2023-12-24,PFY_SC4,irrigation,-1.2,NA,47.921550902777774,-0.1,6.842151038194444,0.32635990277777777,-0.1
2023-12-24,PFY_SC4,irrigation,-0.8,NA,21.772222222222222,-0.1,6.436419559027778,0.3140419513888889,-0.1
2023-12-24,PFY_SC4,irrigation,-0.1,NA,27.823738263888888,-0.1,4.9616874513888884,0.26761875,-0.1
2023-12-24,PFY_SC6,roof_vpd,-1.2,not below panel,86.77565972222222,-0.1,6.292113427083333,0.2862220763888889,-0.1
2023-12-24,PFY_SC6,roof_vpd,-0.8,not below panel,62.43194444444445,-0.1,5.966870947916667,0.3387195347222222,-0.1
2023-12-24,PFY_SC6,roof_vpd,-0.1,not below panel,5.462546333333333,-7.396184826388889,4.537277746527778,0.18762161111111111,-7.382313806825448
2023-12-24,PFY_SC701,control,-1.2,NA,29.67017361111111,-1.0989930694444445,6.673224520833333,0.2982802361111111,-1.0989910430318592
2023-12-24,PFY_SC701,control,-0.8,NA,13.581979166666667,-7.216416180555556,6.095345479166666,0.19317550694444444,-7.203687487918002
2023-12-24,PFY_SC701,control,-0.1,NA,0.9402546319444445,-5.444824048611111,4.620815951388889,0.2029620625,-5.440061946232327
2023-12-24,PFY_SC901,irrigation,-1.2,NA,23.429201388888888,-0.19450810416666667,6.851835642361111,0.320526375,-0.19450810416666667
2023-12-24,PFY_SC901,irrigation,-0.8,NA,25.766006944444445,-0.46518980555555556,6.426593170138888,0.2421335347222222,-0.46518980419695555
2023-12-24,PFY_SC901,irrigation,-0.1,NA,26.426435,-0.1,5.000263861111111,0.22920645833333333,-0.1
2023-12-25,PFY_SC1,control,-1.2,NA,71.29506944444445,-6.601267076388889,6.9,0.31153444444444445,-6.591612853265407
2023-12-25,PFY_SC1,control,-0.8,NA,80.14100694444444,-11.555240555555555,6.35,0.3103835138888889,-11.499761068363489
2023-12-25,PFY_SC1,control,-0.1,NA,0.5722685138888889,-3.890421111111111,4.967052072916666,0.08602953472222222,-3.888757050885069
2023-12-25,PFY_SC10,irrigation_vpd,-1.2,NA,35.68472201388889,-0.09818865972222222,7.056799840277778,0.2737585416666667,-0.09707754861111112
2023-12-25,PFY_SC10,irrigation_vpd,-0.8,NA,24.48059027777778,-5.920271930555556,6.643611090277778,0.2822574861111111,-5.913785360513038
2023-12-25,PFY_SC10,irrigation_vpd,-0.1,NA,NA,-0.9495601736111111,5.6444444375,NA,-0.9495594912934733
2023-12-25,PFY_SC11,roof,-1.2,below panel center,39.93611118055556,-1.2495254861111111,6.493539350694444,0.2990095902777778,-1.2495184843450249
2023-12-25,PFY_SC11,roof,-0.8,below panel center,37.69861111111111,-1.2757870069444444,5.75,0.11834864583333334,-1.2757792039754596
2023-12-25,PFY_SC11,roof,-0.1,below panel center,15.594872638888889,-0.0950648125,4.520246517361111,0.28700975,-0.09325925694444445
2023-12-25,PFY_SC12,roof_vpd,-1.2,below panel edge,86.703460625,-0.5539988541666666,6.75,0.33194935416666665,-0.5539988416553441
2023-12-25,PFY_SC12,roof_vpd,-0.8,below panel edge,46.55767361111111,-7.151138569444445,6.15,0.29221813194444446,-7.138802197047257
2023-12-25,PFY_SC12,roof_vpd,-0.1,below panel edge,11.487523194444444,-6.820226590277778,5.115732631944444,0.28615063194444446,-6.8093194649825985
2023-12-25,PFY_SC13,roof,-1.2,below panel edge to center,37.69188666666667,-0.1,7.0499995,0.31214284722222224,-0.1
2023-12-25,PFY_SC13,roof,-0.8,below panel edge to center,33.48746527777778,-0.9242823958333334,6.645381923611112,0.27776710416666667,-0.9242818432802461
2023-12-25,PFY_SC13,roof,-0.1,below panel edge to center,18.438067152777776,-5.968347118055555,5.31865103125,0.15992669444444443,-5.961682544783379
2023-12-25,PFY_SC14,irrigation_vpd,-1.2,NA,18.94988409722222,-0.12825810416666666,6.928989836805556,0.17425088194444444,-0.12825810416666666
2023-12-25,PFY_SC14,irrigation_vpd,-0.8,NA,26.285416666666666,-6.003157326388889,6.35,0.2748712291666667,-5.9964067177210705
2023-12-25,PFY_SC14,irrigation_vpd,-0.1,NA,19.485416666666666,-8.009522944444445,5.005871513888889,0.1786469861111111,-7.991546743816032
2023-12-25,PFY_SC15,irrigation_vpd,-1.2,NA,46.42913194444444,-1.7683969791666667,6.942983215277778,0.2886926388888889,-1.7683534162911956
2023-12-25,PFY_SC15,irrigation_vpd,-0.8,NA,45.73190972222222,-2.3307638194444444,6.527222222222222,0.3165221875,-2.330602735414124
2023-12-25,PFY_SC15,irrigation_vpd,-0.1,NA,4.979212979166666,-1.392152736111111,5.148372673611111,0.21588577083333332,-1.3921341432488215
2023-12-25,PFY_SC16,roof_vpd,-1.2,below panel edge,28.229213055555554,-0.8478993125000001,6.9999995,0.26811548611111113,-0.8478990976577399
2023-12-25,PFY_SC16,roof_vpd,-0.8,below panel edge,31.438854166666665,-9.935267131944444,6.349895833333333,0.305163375,-9.899831888491132
2023-12-25,PFY_SC16,roof_vpd,-0.1,below panel edge,21.327778125,-0.1,5.41822915625,0.23560065277777778,-0.1
2023-12-25,PFY_SC17,roof,-1.2,below panel edge to center,24.4215625,-6.870358576388889,7.409302659722223,0.2474943888888889,-6.859576124482109
2023-12-25,PFY_SC17,roof,-0.8,below panel edge to center,35.863194444444446,-4.323860951388889,6.9,0.30968226388888886,-4.320795691990225
2023-12-25,PFY_SC17,roof,-0.1,below panel edge to center,16.185463125000002,-10.82960625,5.514552076388889,0.2027851111111111,-10.783793804260265
2023-12-25,PFY_SC18,control,-1.2,NA,47.02702541666667,-10.889270972222223,6.95,0.28691764583333335,-10.842753957745092
2023-12-25,PFY_SC18,control,-0.8,NA,28.808333333333334,-11.992050763888889,6.45,0.26442228472222223,-11.930218678236708
2023-12-25,PFY_SC18,control,-0.1,NA,6.206041666666667,-6.579796111111111,5.432469322916667,0.19262751388888888,-6.570420992377458
2023-12-25,PFY_SC3,irrigation,-1.2,NA,54.583333125,-0.1,7,0.29689234722222224,-0.1
2023-12-25,PFY_SC3,irrigation,-0.8,NA,79.1361111111111,-0.09805092361111112,6.65,0.3471304722222222,-0.09708333333333334
2023-12-25,PFY_SC3,irrigation,-0.1,NA,17.633634166666667,-0.4376249930555556,5.486250569444445,0.2741806041666667,-0.43762499260012705
2023-12-25,PFY_SC4,irrigation,-1.2,NA,47.831956041666665,-0.1,6.8998564756944445,0.3252162013888889,-0.1
2023-12-25,PFY_SC4,irrigation,-0.8,NA,21.654131944444444,-0.1,6.45,0.3131718333333333,-0.1
2023-12-25,PFY_SC4,irrigation,-0.1,NA,28.806330972222224,-0.1,5.040975694444445,0.26396018055555553,-0.1
2023-12-25,PFY_SC6,roof_vpd,-1.2,not below panel,86.28128472222222,-0.1,6.35,0.2841937916666667,-0.1
2023-12-25,PFY_SC6,roof_vpd,-0.8,not below panel,62.22913194444445,-0.1,6,0.3373482222222222,-0.1
2023-12-25,PFY_SC6,roof_vpd,-0.1,not below panel,5.551388895833333,-8.580430347222222,4.579346055555556,0.1850781875,-8.55803297492957
2023-12-25,PFY_SC701,control,-1.2,NA,29.352083333333333,-2.0210995069444446,6.7,0.2965857708333333,-2.021015797542131
2023-12-25,PFY_SC701,control,-0.8,NA,13.845104166666667,-8.163425756944445,6.106594895833333,0.19119193055555556,-8.144356947901302
2023-12-25,PFY_SC701,control,-0.1,NA,0.8298842638888889,-6.368703652777778,4.678511555555556,0.20023838194444443,-6.3603739684510074
2023-12-25,PFY_SC901,irrigation,-1.2,NA,23.700659722222223,-0.31318287499999997,6.9,0.31976686111111113,-0.31318287499608144
2023-12-25,PFY_SC901,irrigation,-0.8,NA,25.918645833333333,-0.9641342430555556,6.449999999999999,0.24070860416666667,-0.9641331474779873
2023-12-25,PFY_SC901,irrigation,-0.1,NA,25.834745694444443,-0.1,4.9738576284722225,0.22528377083333334,-0.1
2023-12-26,PFY_SC1,control,-1.2,NA,71.66600694444445,-9.061180354166666,6.9,0.31077344444444444,-9.034147226415834
2023-12-26,PFY_SC1,control,-0.8,NA,79.21951388888888,-12.376282222222223,6.35,0.3092263472222222,-12.308519522638276
2023-12-26,PFY_SC1,control,-0.1,NA,0.13541666666666666,-7.239124583333333,4.61852196875,0.08569345138888888,-7.225228616939453
2023-12-26,PFY_SC10,irrigation_vpd,-1.2,NA,35.178564791666666,-0.15637731944444444,7.0999995,0.27276019444444444,-0.15637731944443914
2023-12-26,PFY_SC10,irrigation_vpd,-0.8,NA,23.705590277777777,-7.3702543263888884,6.632050347222222,0.28080893055555556,-7.3564782871550145
2023-12-26,PFY_SC10,irrigation_vpd,-0.1,NA,NA,-1.729666625,5.449458319444444,NA,-1.729631475675144
2023-12-26,PFY_SC11,roof,-1.2,below panel center,39.89648138888889,-2.898269576388889,6.5,0.29751168055555555,-2.8977525892848064
2023-12-26,PFY_SC11,roof,-0.8,below panel center,37.33680555555556,-3.08041075,5.744446180555555,0.11665286805555555,-3.079684614848559
2023-12-26,PFY_SC11,roof,-0.1,below panel center,14.645659652777779,-0.22227777083333333,4.173731458333333,0.28369575,-0.22227777083177863
2023-12-26,PFY_SC12,roof_vpd,-1.2,below panel edge,85.06327548611111,-1.1717592777777779,6.75,0.3302474861111111,-1.171755582854269
2023-12-26,PFY_SC12,roof_vpd,-0.8,below panel edge,45.41670138888889,-8.08641175,6.15,0.2904958472222222,-8.06791072797264
2023-12-26,PFY_SC12,roof_vpd,-0.1,below panel edge,10.611828680555556,-9.5887868125,4.834907392361111,0.2836214375,-9.556768055657534
2023-12-26,PFY_SC13,roof,-1.2,below panel edge to center,36.76886569444444,-0.1,7.0499995,0.31022185416666664,-0.1
2023-12-26,PFY_SC13,roof,-0.8,below panel edge to center,32.93270833333333,-1.526009236111111,6.649166666666667,0.2762035277777778,-1.525994712823805
2023-12-26,PFY_SC13,roof,-0.1,below panel edge to center,17.336539375,-7.221601465277778,4.9846666597222224,0.15812684722222223,-7.208768807326023
2023-12-26,PFY_SC14,irrigation_vpd,-1.2,NA,18.47913201388889,-0.2209664375,6.9499995000000006,0.1720205763888889,-0.22096643749998848
