dates,globrad,tmax,tmin,tmean,vappres,windspeed,prec_Sion,precip_Sierre,precip_ctrl,irrig_mm,precip_irr,precip_irrstp
2013-04-30,19.6128,20,9,13.5,0.30444550744252274,2.5,0,NA,0,0,0,0
2013-05-01,20.9088,23.7,10.4,16.2,0.5564019896152602,2.4,1.3,NA,1.3,0,1.3,1.3
2013-05-02,23.5008,24.8,9.6,15.4,0.539182484261604,2.7,0.3,NA,0.3,0,0.3,0.3
2013-05-03,13.2192,17.3,8.1,11.9,0.28112962732361485,2,1.4,NA,1.4,0,1.4,1.4
2013-05-04,24.0192,20.1,7.1,13.5,0.48618083586484523,3.2,0,NA,0,0,0,0
2013-05-05,24.4512,22.2,7.1,15.1,0.6184744382605004,3.5,0,NA,0,0,0,0
2013-05-06,11.7504,17.4,11.4,14.3,0.3206763606892598,1.9,7.4,NA,7.4,0,7.4,7.4
2013-05-07,22.896,22.7,8.2,15.2,0.636334661256203,2.3,0,NA,0,0,0,0
2013-05-08,26.1792,25.2,7.1,16.9,0.9334753879441096,2.5,0,NA,0,0,0,0
2013-05-09,17.28,21.7,12.8,16.7,0.5152361770023961,2.6,4.5,NA,4.5,0,4.5,4.5
2013-05-10,19.0944,17.7,10.6,13.7,0.4075734567868526,5.1,4.8,NA,4.8,0,4.8,4.8
2013-05-11,29.203200000000002,18.4,9.9,13.8,0.6652400786791502,5.3,0,NA,0,0,0,0
2013-05-12,24.0192,17.4,6.2,11.7,0.5383215225297956,4.3,0,NA,0,0,0,0
2013-05-13,22.896,20.6,6.4,12.9,0.6123870892547615,1.8,0,NA,0,0,0,0
2013-05-14,27.561600000000002,24.4,7.8,15.9,0.756206079274202,1.9,0,NA,0,0,0,0
2013-05-15,14.4288,20.3,11.4,15.6,0.7525007816443463,2.4,0,NA,0,0,0,0
2013-05-16,12.096,18.1,10.6,13.7,0.5224493731785139,2.8,0,NA,0,0,0,0
2013-05-17,7.6896,11.4,7.9,9.1,0.11836089983328633,2.9,19.9,NA,19.9,5,24.9,24.9
2013-05-18,25.3152,21.2,5.9,13.4,0.5925910313230316,3.9,0.7,NA,0.7,0,0.7,0.7
2013-05-19,21.5136,17.4,6.6,10.9,0.3207144115613135,2.8,16.2,NA,16.2,0.005,16.205,16.205
2013-05-20,19.008000000000003,18.4,7.1,12.3,0.5011591535741018,3.1,0,NA,0,0,0,0
2013-05-21,12.873600000000001,16.9,9.3,12.1,0.4577595805148151,1.6,0.1,NA,0.1,0,0.1,0.1
2013-05-22,16.6752,15.4,8.2,11.6,0.3455473453501193,5,0.8,NA,0.8,5,5.8,5.8
2013-05-23,24.5376,18.1,4.9,10.4,0.4862042238401589,4.9,0,NA,0,5,5,5
2013-05-24,29.462400000000002,13.9,4.5,8.8,0.5480973778250091,5.6,0,NA,0,5,5,5
2013-05-25,20.736,12.9,4.5,8.4,0.413922938593833,5.1,0,NA,0,5,5,5
2013-05-26,22.6368,15.7,6.3,10.2,0.529725987307149,5.3,0,NA,0,5,5,5
2013-05-27,30.4128,22.1,3.4,13.2,0.679348673786602,2.6,0,NA,0,5,5,5
2013-05-28,19.526400000000002,22.6,6.7,14.1,0.5410402849892539,4,16.7,NA,16.7,5,21.7,21.7
2013-05-29,17.1936,13.7,5.9,9,0.28238657779665655,3,7.3,NA,7.3,5,12.3,12.3
2013-05-30,19.0944,16.9,4.7,11.2,0.5394921824584132,2.9,0,NA,0,5,5,5
2013-05-31,10.972800000000001,13.5,8.3,10.7,0.37331133421676693,4.4,1.7,NA,1.7,0,1.7,1.7
2013-06-01,7.2576,13.4,8.9,11.6,0.1823722100458963,3.5,4.7,NA,4.7,0,4.7,4.7
2013-06-02,31.0176,22,9.3,15,0.5477506396528856,3.3,0.1,NA,0.1,0,0.1,0.1
2013-06-03,29.808,22.2,6.9,14.3,0.64135272137852,3.5,0,NA,0,0,0,0
2013-06-04,27.3888,19.9,7.1,14.1,0.5151995549599164,3.2,0,NA,0,0,0,0
2013-06-05,29.2896,26.9,8.9,17.6,0.7999812531347873,2.3,0,NA,0,5,5,5
2013-06-06,29.808,28.4,10.9,19.2,0.9871202827954451,2.6,0,NA,0,5,5,5
2013-06-07,29.721600000000002,30.4,11.4,20.2,1.1691462685564267,1.8,0,NA,0,5,5,5
2013-06-08,23.1552,28.9,11.2,19.7,1.0620685621422121,2.4,0,NA,0,5,5,5
2013-06-09,11.923200000000001,19.5,12.6,16,0.4945933218114808,2,1.2,NA,1.2,5,6.2,6.2
2013-06-10,10.713600000000001,18.1,12.8,15.4,0.5409387789986124,3.5,0,NA,0,5,5,5
2013-06-11,31.536,24.7,12.4,18.5,0.8743359383848658,3.7,0,NA,0,5,5,5
2013-06-12,27.302400000000002,26.8,10.7,19.1,0.9898643188867854,2.9,0,NA,0,5,5,5
2013-06-13,30.4128,30.6,12.3,21.5,1.112046983485165,3.2,1.7,NA,1.7,5,6.7,6.7
2013-06-14,23.1552,24.6,14.1,18.7,0.5693085799319485,2.6,0.1,NA,0.1,5,5.1,5.1
2013-06-15,26.4384,31.1,15.4,21.2,0.7607124822343073,2.2,0.3,NA,0.3,5,5.3,5.3
2013-06-16,30.9312,31.3,13.6,22.6,1.0928334062921852,1.5,0,NA,0,5,5,5
2013-06-17,28.944000000000003,34.5,18,26.4,1.8764190855821172,2.4,0,NA,0,5,5,5
2013-06-18,28.7712,36.2,18.3,27.5,2.1380925796552663,1.8,0,NA,0,5,5,5
2013-06-19,21.3408,33.2,17.5,25,1.6505855473779383,2.8,0,NA,0,5,5,5
2013-06-20,12.700800000000001,25.2,14.9,20.3,0.79382737925331,2.6,1.8,NA,1.8,5,6.8,6.8
2013-06-21,29.462400000000002,25.7,13.3,19.3,0.6696825544017897,3.7,0.9,NA,0.9,5,5.9,5.9
2013-06-22,23.5008,25.9,15.8,19.7,0.7072777626413433,2,0,NA,0,0,0,0
2013-06-23,28.944000000000003,24.2,13.7,19,0.9594470021194357,4.7,0,NA,0,5,5,5
2013-06-24,18.8352,19.2,9.9,14.7,0.6782940244573736,6.1,0,NA,0,5,5,5
2013-06-25,31.622400000000003,22.6,7.7,15.3,0.8149414855996867,4,0,NA,0,5,5,5
2013-06-26,31.7952,24.7,7.8,16,0.9015833984312606,2.8,0,NA,0,0,0,0
2013-06-27,13.4784,19,8,14,0.6659115438835088,3.5,0,NA,0,5,5,5
2013-06-28,21.7728,21.5,8.5,14.6,0.7323151229124277,3.8,0,NA,0,5,5,5
2013-06-29,5.5296,13.4,8.1,11.6,0.1755161119238701,0.7,13.2,NA,13.2,5,18.2,18.2
2013-06-30,30.499200000000002,24.8,12.6,17.8,0.6751082610108377,3,0,NA,0,5,5,5
2013-07-01,31.622400000000003,27.6,10.2,19.3,0.8899137300104322,2.7,0,NA,0,5,5,5
2013-07-02,24.624000000000002,28.5,12.6,20.5,0.9295688126719333,2.2,1,NA,1,5,6,6
2013-07-03,10.1952,21.5,15.9,17.5,0.25695317419169944,1.5,3.7,NA,3.7,5,8.7,8.7
2013-07-04,28.2528,24.9,15.5,19.7,0.6565933627126476,4,0.3,NA,0.3,5,5.3,5.3
2013-07-05,30.240000000000002,27.8,14,21.2,0.8997131019116728,3.3,0,NA,0,5,5,5
2013-07-06,30.1536,29.3,14.6,22.2,0.9698582347534962,3.1,0,NA,0,5,5,5
2013-07-07,28.425600000000003,30.5,15.5,23.2,1.073334094971357,2.8,0,NA,0,5,5,5
2013-07-08,21.168000000000003,30.2,17,22.1,0.7663679494431531,1.9,0.1,NA,0.1,5,5.1,5.1
2013-07-09,22.6368,29.4,14.6,20.9,0.8014066289115658,1.9,0.1,NA,0.1,5,5.1,5.1
2013-07-10,26.006400000000003,30.5,13.6,21.3,0.9306769179992146,2.1,0,NA,0,5,5,5
2013-07-11,28.944000000000003,30.9,14.4,22.8,1.1117459036441042,3.1,0,NA,0,5,5,5
2013-07-12,28.7712,29.1,15.4,22.4,1.0986709240054335,3.8,0,NA,0,5,5,5
2013-07-13,29.1168,29.5,13.7,21.9,1.1553997554216482,2.8,0,NA,0,5,5,5
2013-07-14,27.302400000000002,30.5,13.8,22.5,1.2531161878826307,2.7,0,NA,0,5,5,5
2013-07-15,28.3392,30.6,14.5,23,1.2832321772454882,3.1,0,NA,0,5,5,5
2013-07-16,28.8576,30.8,15.9,23.8,1.29934263797367,3.6,0.6,NA,0.6,5,5.6,5.6
2013-07-17,19.6128,30.7,16.4,21.5,0.5843395028961397,2.3,3,NA,3,5,8,8
2013-07-18,12.096,23.6,14.5,18.8,0.43347134845746316,0.8,0.3,NA,0.3,5,5.3,5.3
2013-07-19,19.0944,27.6,13.9,20.7,0.7793482656766193,2.7,0.5,NA,0.5,0,0.5,0.5
2013-07-20,25.056,29.3,14.1,21.4,0.7905659717679057,1.9,0,NA,0,5,5,5
2013-07-21,28.166400000000003,32.1,15.1,23.5,1.1975930100716123,2,0,NA,0,5,5,5
2013-07-22,23.587200000000003,33.2,15.1,22.1,0.9105626158889029,2.1,5.5,NA,5.5,5,10.5,10.5
2013-07-23,25.488000000000003,31.9,13.7,22.1,0.9265842454939863,2.2,0,NA,0,5,5,5
2013-07-24,25.488000000000003,30.1,17.2,22.8,0.8470444980145555,2.7,2.8,NA,2.8,5,7.8,7.8
2013-07-25,27.043200000000002,33.1,17,24.8,1.3481730055780363,2.3,0,NA,0,5,5,5
2013-07-26,27.648000000000003,33.8,17.7,25.9,1.506403969844975,2.4,0,NA,0,5,5,5
2013-07-27,26.784000000000002,37.2,18,27.6,1.8651199971435897,1.5,0,NA,0,5,5,5
2013-07-28,18.403200000000002,32.3,20.6,26,1.437724044736487,3.6,0,NA,0,5,5,5
2013-07-29,4.6656,18.4,14,16.9,0.18940080335097878,1.5,33.4,NA,33.4,5,38.4,38.4
2013-07-30,28.684800000000003,26.4,13.8,19.7,0.7349237989660862,3.3,0.2,NA,0.2,0,0.2,0.2
2013-07-31,28.684800000000003,29.7,13.1,21.4,0.9159308022424277,1.8,0,NA,0,5,5,5
2013-08-01,28.512,32.3,15.2,23.7,1.1620974037425127,2,0,NA,0,5,5,5
2013-08-02,27.4752,35,16.8,25.4,1.387463680930583,1.6,0,NA,0,5,5,5
2013-08-03,21.686400000000003,31.6,19.5,25,1.3866190725564187,3.1,0,NA,0,5,5,5
2013-08-04,26.1792,31,17.2,24,1.048452512288496,2.6,1.5,NA,1.5,5,6.5,6.5
2013-08-05,26.4384,32.9,18.1,25.7,1.3195648713101629,2.3,0,NA,0,5,5,5
2013-08-06,20.9088,31.1,18.6,23.7,1.1738654787171203,2.1,0.2,NA,0.2,5,5.2,5.2
2013-08-07,8.7264,24.7,16.6,19.7,0.3409677813384976,2,9.5,NA,9.5,5,14.5,14.5
2013-08-08,10.1088,21.9,16.4,18.3,0.19633269297539097,1.4,7.3,NA,7.3,5,12.3,12.3
2013-08-09,15.7248,22.9,13.2,18.9,0.5348233953843096,3.1,0,NA,0,0,0,0
2013-08-10,27.216,26.7,10.6,18.9,0.8285378830133973,2.5,0,NA,0,5,5,5
2013-08-11,26.784000000000002,26.9,12.6,20.1,0.9281325296079167,3.1,0,NA,0,5,5,5
2013-08-12,26.6976,28.7,13.4,21.5,0.9884862075423687,2.4,0,NA,0,5,5,5
2013-08-13,26.784000000000002,28.1,16,22.1,1.1321951587592223,4.5,0,NA,0,5,5,5
2013-08-14,26.1792,25.5,12.6,19.2,0.8977881305062645,3.3,0,NA,0,5,5,5
2013-08-15,25.92,26.9,11.9,19.7,0.861634798787825,2.6,0,NA,0,5,5,5
2013-08-16,24.5376,28.8,13.5,21.4,1.002918643796178,2.8,0,NA,0,5,5,5
2013-08-17,25.401600000000002,31.1,14.7,22.6,1.1506407149373636,2.6,0,NA,0,5,5,5
2013-08-18,25.056,30.6,15.5,23.2,1.233192364435176,2.7,0,NA,0,5,5,5
2013-08-19,11.5776,25.2,16.9,20.8,0.7816956839078193,2.3,1,NA,1,5,6,6
2013-08-20,25.660800000000002,26.7,11.6,19.2,0.9446875104580841,2.8,0,NA,0,5,5,5
2013-08-21,25.401600000000002,26.4,12,19,0.8954838686448066,2.9,0,NA,0,5,5,5
2013-08-22,24.5376,27.8,12.5,20.7,0.9950169681280111,3.1,0,NA,0,5,5,5
2013-08-23,24.0192,29.6,14.6,22,1.0350764152528624,2.6,0,NA,0,5,5,5
2013-08-24,6.8256000000000006,22.4,14.5,17.4,0.3590655954993058,1.5,11.1,NA,11.1,5,16.1,16.1
2013-08-25,14.688,21.6,11.1,16.1,0.5491902702279687,3,0.2,NA,0.2,5,5.2,5.2
2013-08-26,20.822400000000002,22.2,10.5,16.5,0.6500398162624685,2.6,0,NA,0,5,5,5
2013-08-27,17.7984,24.3,10.7,16.3,0.5767030541041661,2.5,0,NA,0,5,5,5
2013-08-28,25.488000000000003,24.9,12.9,18.4,0.7605301310101726,2.5,0,NA,0,5,5,5
2013-08-29,22.464000000000002,24.8,12.2,18.2,0.6902076173000016,3.2,0,NA,0,5,5,5
2013-08-30,23.1552,26.5,11.7,18.9,0.7890836981079974,3.2,0,NA,0,5,5,5
2013-08-31,22.6368,27.2,11.5,19.6,0.9043824070608093,3,0,NA,0,5,5,5
2013-09-01,22.982400000000002,26.9,12.1,19.2,0.8776883962411989,3.7,0,NA,0,5,5,5
2013-09-02,22.464000000000002,26,12.1,18.4,0.8688738088915102,2.7,0,NA,0,5,5,5
2013-09-03,22.723200000000002,27,10.5,18.6,0.8690723114993611,2.2,0,NA,0,5,5,5
2013-09-04,22.2912,29.6,12.5,21,1.0135527540281797,2,0,NA,0,5,5,5
2013-09-05,20.822400000000002,29.9,14.9,22.5,1.121785233694058,2.9,0,NA,0,5,5,5
2013-09-06,20.304000000000002,30,16,22.8,1.1173185648152526,2.4,0,NA,0,5,5,5
2013-09-07,15.7248,26.6,16.6,20.8,0.7225136762933468,2.6,0.8,NA,0.8,5,5.8,5.8
2013-09-08,9.4176,22.1,13.6,17.2,0.22258090432168023,1.8,12.6,NA,12.6,5,17.6,17.6
2013-09-09,21.686400000000003,22.1,10.9,15.7,0.5030999188600692,2.7,0.1,NA,0.1,5,5.1,5.1
2013-09-10,14.7744,23.2,10.7,15,0.5049576209300042,4,0.1,NA,0.1,0,0.1,0.1
2013-09-11,15.3792,19.1,9.6,13.8,0.6082195005066515,4.6,0,NA,0,5,5,5
2013-09-12,15.7248,19.2,8.9,13.1,0.47517237891422676,3.3,0,NA,0,5,5,5
2013-09-13,21.0816,21.6,6,14,0.6161687538584756,2.5,0,NA,0,5,5,5
2013-09-14,15.8976,22.2,9.8,16.3,0.6306526946493946,1.6,1.2,NA,1.2,5,6.2,6.2
2013-09-15,5.2704,17.3,11.5,15.1,0.14815822197883835,1.1,3.3,NA,3.3,5,8.3,8.3
2013-09-16,4.752000000000001,14.2,10.1,12.4,0.12286365824594168,1.3,10.2,NA,10.2,5,15.2,15.2
2013-09-17,17.5392,17.7,8,12.3,0.48823527855356597,2.7,2.3,NA,2.3,0,2.3,2.3
2013-09-18,12.528,20.8,9.7,13.9,0.22159741400715802,1.2,8.9,NA,8.9,5,13.9,13.9
2013-09-19,19.6992,19.5,9.1,14.5,0.4574432532423243,4.4,0,NA,0,5,5,5
2013-09-20,19.526400000000002,22.2,7.6,14.2,0.4323949115876721,1.8,0,NA,0,5,5,5
2013-09-21,17.884800000000002,22.2,8.7,14.9,0.46089885642640455,1.9,0,NA,0,5,5,5
2013-09-22,17.7984,22,8.1,14.5,0.3977767419498475,1.5,0,NA,0,5,5,5
2013-09-23,19.008000000000003,23,8.4,14.7,0.46171004140043986,1.8,0,NA,0,5,5,5
2013-09-24,18.6624,23.9,8.4,15.3,0.4990862203030199,1.7,0,NA,0,0,0,0
2013-09-25,17.7984,24.7,9,15.9,0.5240852683698907,1.7,0,NA,0,0,0,0
2013-09-26,8.208,22,12.3,16.5,0.40698145018171955,0.7,0.5,NA,0.5,0,0.5,0.5
2013-09-27,11.232000000000001,24.4,13.1,17.2,0.39197876070809184,0.9,1.9,NA,1.9,0,1.9,1.9
2013-09-28,12.096,25,11.4,17.2,0.5180422817398396,1.3,0,NA,0,0,0,0
2013-09-29,6.8256000000000006,21.7,12,16,0.29566095252199237,2,2.9,NA,2.9,0,2.9,2.9
2013-09-30,14.342400000000001,21.1,13.2,16.4,0.3594661611748809,2,0.1,NA,0.1,0,0.1,0.1
2013-10-01,11.3184,21.9,12.4,16.5,0.3881397163770102,1.8,0,NA,0,0,0,0
2013-10-02,14.860800000000001,23,12.4,16.5,0.442780744410667,1.5,0,NA,0,0,0,0
2013-10-03,11.8368,24,13.1,17,0.47845844061768983,1.5,0,NA,0,0,0,0
2013-10-04,10.5408,22.7,13.2,17.4,0.4248942880075117,1.5,7.1,NA,7.1,0,7.1,7.1
2013-10-05,9.6768,19.2,13.4,15.9,0.30828545198228857,2.8,5.5,NA,5.5,0,5.5,5.5
2013-10-06,13.7376,20.5,12,15.1,0.365227244878067,1.8,0,NA,0,0,0,0
2013-10-07,13.4784,20.7,12.3,15.2,0.36931684699610673,2.2,0,NA,0,0,0,0
2013-10-08,11.0592,19,12.7,15.2,0.3745184927284463,2.5,0,NA,0,0,0,0
2013-10-09,6.7392,17.5,10.6,14.5,0.35302685848048965,1.9,0,NA,0,0,0,0
2013-10-10,3.4560000000000004,13.4,6.1,9.6,0.20522001640181703,3.3,1.7,NA,1.7,0,1.7,1.7
2013-10-11,10.5408,12.3,4.2,7.6,0.262028626998665,2.7,2.1,NA,2.1,0,2.1,2.1
2013-10-12,8.7264,10.5,4.2,6.7,0.16456921894656842,1.5,22.6,NA,22.6,0,22.6,22.6
2013-10-13,13.0464,15.6,2.3,8.7,0.23041125455963685,1,1.1,NA,1.1,0,1.1,1.1
2013-10-14,7.344,16.1,6.9,10.5,0.28679237502492844,1.4,0.3,NA,0.3,0,0.3,0.3
2013-10-15,5.7024,14.1,6.8,10.5,0.1631529955697372,0.8,3.2,NA,3.2,0,3.2,3.2
2013-10-16,7.2576,16.6,10.4,12.9,0.18371612677642837,1.4,6.2,NA,6.2,0,6.2,6.2
2013-10-17,13.910400000000001,19,7,12.3,0.2383736948232115,1.5,0.5,NA,0.5,0,0.5,0.5
2013-10-18,12.700800000000001,18.3,4.7,10.2,0.298595544732096,1.4,0,NA,0,0,0,0
2013-10-19,12.3552,20.7,4.9,12.1,0.4053227245425297,1.1,0,NA,0,0,0,0
2013-10-20,4.752000000000001,18.2,9.2,12.7,0.25945766852154245,1.3,0.7,NA,0.7,0,0.7,0.7
2013-10-21,10.1952,18.9,8.1,12.5,0.2866307413246743,1.1,0,NA,0,0,0,0
2013-10-22,6.566400000000001,21.6,9.4,14.2,0.42101609812483887,1,0,NA,0,0,0,0
2013-10-23,3.1968,16.7,10.9,13.7,0.1400541994364089,1.6,10.3,NA,10.3,0,10.3,10.3
2013-10-24,11.491200000000001,18.7,7.4,11.6,0.1864858689191119,1.2,0.1,NA,0.1,0,0.1,0.1
2013-10-25,10.281600000000001,22.2,8.4,13.4,0.4135791572775324,1.4,0,NA,0,0,0,0
2013-10-26,10.5408,21.4,8.3,13.7,0.4044261714062591,1.5,0,NA,0,0,0,0
2013-10-27,5.0112000000000005,18.8,10.3,13.9,0.2917433580094237,1.6,2.2,NA,2.2,0,2.2,2.2
2013-10-28,10.8864,23.7,8.6,14.8,0.618470035127081,1.7,0,NA,0,0,0,0
2013-10-29,6.6528,14.1,9.6,11.6,0.31400929398879907,2.8,2.8,NA,2.8,0,2.8,2.8
2013-10-30,9.504000000000001,14.5,4.7,8.9,0.2381271066041537,1.2,0,NA,0,0,0,0
2013-10-31,9.6768,14.6,2.7,7.4,0.1747277372914924,1.2,0,NA,0,0,0,0
2013-11-01,5.184,13.4,3.3,8.3,0.16379006820789938,1.1,0,NA,0,0,0,0
2013-11-02,7.344,15.9,9.2,11.3,0.17744221464211773,1.3,9.9,NA,9.9,0,9.9,9.9
2013-11-03,5.6160000000000005,13.2,3.1,8.9,0.18317469738781061,2.3,21.2,NA,21.2,0,21.2,21.2
2013-11-04,2.2464,8.9,4,6.7,0.14978755257412218,1.2,7.1,NA,7.1,0,7.1,7.1
2013-11-05,4.5792,9.8,4.2,7.1,0.11546801074312305,0.9,6,NA,6,0,6,6
2013-11-06,3.8880000000000003,18.4,5.6,11.5,0.2520033756892851,2.3,9.9,NA,9.9,0,9.9,9.9
2013-11-07,8.64,15.8,3.5,8.4,0.1815063153192209,1,0,NA,0,0,0,0
2013-11-08,7.6032,15.4,3.1,9.4,0.23326556394222325,1.9,14.1,NA,14.1,0,14.1,14.1
2013-11-09,6.912000000000001,12.4,4.9,8.4,0.20253448599644763,1.9,0.6,NA,0.6,0,0.6,0.6
2013-11-10,1.8144,7.3,3.3,4.8,0.1045310045339661,2.3,19.3,NA,19.3,0,19.3,19.3
2013-11-11,8.2944,8.3,-0.7,2.8,0.16809836591858335,1,0,NA,0,0,0,0
2013-11-12,7.9488,8.1,-2.9,1.7,0.14084860736013968,1,0,NA,0,0,0,0
2013-11-13,5.7888,8.8,-1.4,2.9,0.1005189971720149,1,0,0,0,0,0,0
2013-11-14,2.0736,6.8,0.1,3.6,0.10800207446292245,1.4,0.1,0.3,0.3,0,0.3,0.3
2013-11-15,5.0112000000000005,7.6,0.9,3.9,0.10138610584834691,1.3,1.2,6.4,6.4,0,6.4,6.4
2013-11-16,6.9984,8.6,-1.4,2.6,0.07250565723480236,1.2,0,0,0,0,0,0
2013-11-17,3.4560000000000004,5.9,0.6,3.7,0.07997497306775755,1.3,0,0,0,0,0,0
2013-11-18,5.184,11.2,0.1,4.8,0.10712268233232897,1.2,0,0,0,0,0,0
2013-11-19,2.3328,7.2,3,5.5,0.08616867628516355,2.2,1.8,6.3,6.3,0,6.3,6.3
2013-11-20,2.5056000000000003,5.4,2.3,4.1,0.15711083761606517,2.7,0.1,1,1,0,1,1
2013-11-21,1.0368,2.6,0.7,1.7,0.055506840338971304,1.4,2.3,3.5,3.5,0,3.5,3.5
2013-11-22,7.9488,6.1,-0.7,1.5,0.1313203434038378,0.8,0,0.1,0.1,0,0.1,0.1
2013-11-23,3.8880000000000003,2.5,-3,0,0.11293437578974402,1.4,0,0,0,0,0,0
2013-11-24,5.2704,4.4,-2.6,0.8,0.09560418797609532,1.3,0,0,0,0,0,0
2013-11-25,5.7024,6.6,-3.5,2.1,0.20419414897346058,2.2,0,0,0,0,0,0
2013-11-26,6.2208000000000006,2.3,-5.3,-2.4,0.1425680707480493,0.8,0,0,0,0,0,0
2013-11-27,6.048,2,-4.9,-2.3,0.15607228142509666,1.2,0,0,0,0,0,0
2013-11-28,4.752000000000001,0.7,-7.7,-3.5,0.1024313440825033,0.7,0,0,0,0,0,0
2013-11-29,5.6160000000000005,2.3,-6.7,-2.3,0.1011099497604447,1,0,0,0,0,0,0
2013-11-30,2.7648,1.4,-4.9,-1.2,0.03430019595601118,0.6,2.7,2.4,2.4,0,2.4,2.4
2013-12-01,5.7888,-0.1,-8,-4.5,0.052788935492819065,1.1,0,0.1,0.1,0,0.1,0.1
2013-12-02,5.6160000000000005,1.1,-9.2,-4.8,0.061067606882050145,0.9,0,0,0,0,0,0
2013-12-03,5.4432,5.7,-7.3,-2.6,0.08316578584147845,0.8,0,0,0,0,0,0
2013-12-04,5.6160000000000005,6.5,-6.5,-1.5,0.11770924560872272,0.8,0,0,0,0,0,0
2013-12-05,5.0976,3.4,-5.4,-1.5,0.07920622134418721,1.1,0,0,0,0,0,0
2013-12-06,4.32,6.9,-2,2.2,0.13806299477506911,1.8,0,0,0,0,0,0
2013-12-07,5.184,3.9,-5.1,-1.4,0.10583341768628071,1.1,0,0,0,0,0,0
2013-12-08,5.184,4.2,-6.5,-2.3,0.11459127639517061,1.1,0,0,0,0,0,0
2013-12-09,3.1968,2.9,-5.9,-2,0.1001971279188865,0.7,0,0,0,0,0,0
2013-12-10,5.0976,7.1,-5.4,-1.1,0.133679076705623,0.6,0,0,0,0,0,0
2013-12-11,5.0112000000000005,7.8,-5.4,-0.9,0.13450197726253588,0.6,0,0,0,0,0,0
2013-12-12,4.9248,3.9,-5.6,-2,0.11451100333587022,0.9,0,0,0,0,0,0
2013-12-13,4.9248,3,-7,-3.3,0.09867872661124925,0.8,0,0.1,0.1,0,0.1,0.1
2013-12-14,3.2832000000000003,3.2,-6.9,-1.7,0.123035192358232,1,0,0,0,0,0,0
2013-12-15,5.0112000000000005,6.2,-4.1,-0.2,0.1500189376668398,1.3,0,0,0,0,0,0
2013-12-16,4.8384,8.4,-4.4,0.4,0.19650119100584418,1.2,0,0,0,0,0,0
2013-12-17,4.8384,8.4,-4.2,0.3,0.18191042782267147,1.1,0,0,0,0,0,0
2013-12-18,4.5792,6.8,-2.7,0.6,0.1724406564003334,1.4,0,0,0,0,0,0
2013-12-19,1.4688,8.8,-2.5,3,0.21997476181380898,1.3,0,0,0,0,0,0
2013-12-20,2.2464,6.1,-0.2,3.8,0.12564265739911967,1.1,0,0.2,0.2,0,0.2,0.2
2013-12-21,4.6656,6.8,-2.4,1.6,0.10195455862767096,1.7,0,0,0,0,0,0
2013-12-22,3.4560000000000004,8.4,-0.1,3.4,0.16286478166007873,1.2,0,0,0,0,0,0
2013-12-23,4.4928,10,-1.2,3.2,0.15980663553895808,1,0,0,0,0,0,0
2013-12-24,3.9744,10.5,-1.6,4.5,0.28339777534609184,1.1,0,0,0,0,0,0
2013-12-25,1.3824,11.5,4,8.7,0.36481781971942484,2.3,5.2,1.9,1.9,0,1.9,1.9
2013-12-26,0.6912,3.8,0.2,3,0.07992162626453261,3.2,4.3,16.7,16.7,0,16.7,16.7
2013-12-27,4.4928,5.5,-2,1.3,0.11057033153131102,1.7,0,0,0,0,0,0
2013-12-28,4.1472,9.6,-0.6,3.7,0.15435169802077212,2.4,7.3,6.7,6.7,0,6.7,6.7
2013-12-29,5.2704,6.9,-0.1,3.5,0.09147191272925943,0.7,0,0,0,0,0,0
2013-12-30,5.0112000000000005,4.8,-1.5,1.2,0.2349524667149783,1.7,0,0,0,0,0,0
2013-12-31,5.0112000000000005,5.3,-2.9,-0.2,0.1838941816561262,1.5,0,0,0,0,0,0
2014-01-01,5.356800000000001,7.6,-2.4,1.7,0.19635544769911098,1.8,0,0,0,0,0,0
2014-01-02,1.6416000000000002,3.7,-1.8,1.1,0.09237686982821208,1.4,5.8,4.5,4.5,0,4.5,4.5
2014-01-03,3.8880000000000003,6.2,-1.4,2,0.08861064997546475,1.8,1.1,0.1,0.1,0,0.1,0.1
2014-01-04,0.6912,6.4,2.7,3.9,0.03082137617789738,1.6,7,2.8,2.8,0,2.8,2.8
2014-01-05,5.4432,7.5,-0.1,3.9,0.1516736143491271,1.5,0.3,2.8,2.8,0,2.8,2.8
2014-01-06,4.0608,5.7,-1.7,2.1,0.16564000895749256,1.7,0,0,0,0,0,0
2014-01-07,4.32,10.2,0,3.6,0.14770871948605577,1,0,0,0,0,0,0
2014-01-08,5.0976,11.3,0.3,4.7,0.1621391859155725,1.2,0,0,0,0,0,0
2014-01-09,4.0608,8.6,-0.8,3.8,0.12161564914914788,1,0.1,0.2,0.2,0,0.2,0.2
2014-01-10,5.5296,12,1.7,6.1,0.12575473240523025,1,0.1,0.5,0.5,0,0.5,0.5
2014-01-11,5.184,8.8,0.4,4.5,0.10489947505347891,1.4,0,0,0,0,0,0
2014-01-12,5.7024,10.1,-1.2,2.9,0.1420870035213443,1.1,0,0,0,0,0,0
2014-01-13,3.1104000000000003,4.7,-3.3,1.2,0.10843960002229767,1,3.8,1.1,1.1,0,1.1,1.1
2014-01-14,2.16,5.1,1.7,2.9,0.053660517287316224,1,5.4,10.2,10.2,0,10.2,10.2
2014-01-15,4.0608,5.7,0.8,3.1,0.19164213766191882,1.3,0,0,0,0,0,0
