ψ_kPa_100mm,ψ_kPa_200mm,ψ_kPa_400mm,ψ_kPa_600mm,ψ_kPa_800mm,ψ_kPa_1000mm,ψ_kPa_1200mm,date,ψ_kPa_eff,RWU,AET,cap
-11.350682286011073,-12.94635641137323,-14.989465369839408,-14.103991907047375,-13.401958265649515,-13.076000611195886,-12.55762382621584,2024-03-15,-12.68964288930378,0.35669640451562284,0.37514725208722405,5.0
-13.081104368475561,-14.589031123921199,-16.451796280390756,-15.415770361319558,-14.518486128780461,-14.082469426834312,-13.349998424642239,2024-03-16,-14.22272499367871,0.18181456570251694,0.18636831599496115,5.0
-1.7421296526217278,-4.3700370488240905,-12.762049859671208,-13.819998262826756,-14.150441312837918,-14.15162001614969,-13.776967620561047,2024-03-17,-6.137616111729166,0.2414731991637104,0.25375258193570577,5.0
-4.293816221854587,-6.87648093234925,-11.810999210561677,-11.954422321299738,-12.18925603932212,-12.32105839222404,-12.486637569075947,2024-03-18,-4.696806917978155,0.1225489582990445,0.07018941168198625,5.0
-0.2729208640239942,-0.5349985532266509,-2.5967526038463626,-3.2316055749659918,-4.535713626786801,-5.448213549873466,-7.652836389970238,2024-03-19,-0.5081158115537047,0.059740968626597356,0.055114263418337764,5.0
-3.97983932710269,-5.101798381253797,-6.83993808542369,-6.142229305663201,-5.677873412686192,-5.493809796179381,-5.345413808035046,2024-03-20,-5.105649932419742,0.33215342834203077,0.3338344669096572,5.0
-7.910766670701396,-8.727812232816836,-9.734055344227789,-8.716839028449272,-7.912204594327888,-7.5402276798868435,-6.96566050225353,2024-03-21,-8.584356859836463,0.3995587831848827,0.42354681928657817,5.0
-4.720240193901326,-6.988534247124208,-10.666933394747286,-10.02174028850553,-9.34581436128507,-8.990350992944629,-8.337226673825134,2024-03-22,-6.6598925108614955,0.11128093424195824,0.10564652044420271,5.0
-8.858431130353743,-10.301620678872029,-12.12957451987905,-11.185495708527897,-10.377272586759801,-9.983309420173914,-9.302458043761174,2024-03-23,-10.028070905200483,0.34384576087477653,0.3547796397570211,5.0
-9.52111019123399,-11.223326155558837,-13.449691193058447,-12.465579271174644,-11.57067825791237,-11.124650016601995,-10.347085780555346,2024-03-24,-10.83210588867716,0.19695289785056916,0.19993620713627233,5.0
-12.407833920450656,-13.557575462037105,-14.791159337952687,-13.655637808696495,-12.661321523790019,-12.172567403335615,-11.33130590649071,2024-03-25,-13.123238466294914,0.1470886409286548,0.14678847787964056,5.0
-18.408683535458884,-17.201507058516555,-16.562144495824008,-15.153491320981383,-13.951662809754678,-13.370618637184625,-12.40003364116542,2024-03-26,-17.5916861837232,0.291923988376419,0.31359940912713113,5.0
-27.059219618011078,-21.65590721934828,-18.59260173209888,-16.876025550591994,-15.428301988106337,-14.73441250150134,-13.599193794605194,2024-03-27,-23.09755049692606,0.34006564019305885,0.3689681100651923,5.0
-2.5477776520891533,-5.941992926990498,-15.085332432395523,-15.704852629703685,-15.519898453604348,-15.25390945745956,-14.455087912286793,2024-03-28,-11.873408046757849,0.04720793762927321,0.04111123946696693,5.0
-2.7870121193117177,-5.376348678248957,-11.880490817309376,-12.586727676375352,-13.124272763757828,-13.342399122830637,-13.456234122493129,2024-03-29,-3.246931282258714,0.13530981390833302,0.0727886074123001,5.0
-6.595031089913111,-8.974366269064289,-12.874384981291788,-12.614159484833628,-12.523503490459689,-12.509686619138355,-12.513935734159306,2024-03-30,-8.303930320999125,0.24352751401264272,0.24487038740527517,5.0
-0.400903271080249,-0.9773853933451222,-5.021443959308253,-6.975332806546626,-9.076605909894647,-10.098436958512183,-11.254063964052916,2024-03-31,-1.3050396803962871,0.1054268826762044,0.10506393758886037,5.0
-4.137171015742814,-5.559683767681425,-8.005588493718866,-7.569639357708284,-7.435253513059673,-7.444624706801536,-7.723499310410122,2024-04-01,-5.45464692296445,0.26749129052239334,0.253902872822683,5.0
-3.871605086574149,-5.87955784254786,-9.564111362736408,-9.156882613292177,-8.805755548534536,-8.639626484817652,-8.390627019949122,2024-04-02,-5.91782708762132,0.21380399046328863,0.22265722994656967,5.0
-8.15294743776258,-9.546636118993753,-11.479961675278066,-10.633146952170316,-9.961735704755485,-9.64931159236519,-9.14825149969685,2024-04-03,-9.383880051424118,0.37355460494425413,0.3905078984414898,5.0
-9.192416218720295,-10.945763675996192,-13.045037840437539,-12.088597678596399,-11.252056339771968,-10.843287185961739,-10.149374163955143,2024-04-04,-10.280632596334442,0.13271591957994225,0.12983035276056615,5.0
-15.10749489198403,-14.77499768034776,-14.910426132145565,-13.646466905299196,-12.580949490651147,-12.068631756651513,-11.215873009288186,2024-04-05,-14.96897703104149,0.3471838054043863,0.3696205930151051,5.0
-26.321715536316923,-20.271790753423872,-17.295463286960935,-15.6160466489365,-14.219171213883698,-13.555097698700862,-12.480446017391962,2024-04-06,-22.18693889439315,0.5273117749883489,0.5665951891261153,5.0
-46.17911296435186,-27.44233569326245,-20.08118458867043,-17.92979635989271,-16.14530870414194,-15.30263058857229,-13.965790162296683,2024-04-07,-32.64920055444865,0.627345347625519,0.6636490906950637,5.0
-62.85568960853083,-33.85406344299687,-22.870059204921652,-20.33108688705323,-18.201441944089066,-17.19390487673276,-15.604893468376336,2024-04-08,-30.067345192095495,0.4631634845626893,0.4803136163737187,5.0
-81.22502693885852,-39.57038724098126,-25.62209145230574,-22.754365721489993,-20.31955762479748,-19.163595221141513,-17.34302360148031,2024-04-09,-28.840600552096685,0.4364122923913678,0.4548733903307386,5.0
-7.845611309346523,-12.566599389531834,-22.500957743293508,-22.13493752088251,-20.967600151075317,-20.218204838943628,-18.685644261101384,2024-04-10,-21.062819899104547,0.13544482006599184,0.11212450300959537,5.0
-10.670501159704378,-14.619706019437292,-20.81279859455526,-20.48478503101326,-19.947146471377845,-19.6046845211667,-18.768426801270586,2024-04-11,-12.79208007825002,0.31688086289748085,0.24178866508735547,5.0
-20.239221869215516,-20.42053465643402,-22.11574566244292,-21.086306748616988,-20.188240028151704,-19.74269190165168,-18.933332537467216,2024-04-12,-20.97837312911011,0.4750775984782075,0.4946066350292624,5.0
-38.69676408112266,-28.5212850691295,-24.704419258928393,-22.94985180027924,-21.50495319717158,-20.822427478739428,-19.724984612108866,2024-04-13,-32.76876221228009,0.5622453329588436,0.601950532812737,5.0
-74.51130163833578,-39.55544223689902,-28.283257415386267,-25.71815917506442,-23.608058283569584,-22.62102425650664,-21.093726099042453,2024-04-14,-49.11068602917672,0.7005912589375964,0.7527517834935433,5.0
-127.45365606504839,-53.45715680040335,-32.90407498501737,-29.383362445845727,-26.45191069202233,-25.085326777269394,-23.011843431991828,2024-04-15,-46.706793793378765,0.7664523163073559,0.8215418664854018,5.0
-139.40859185094484,-57.461602503671564,-35.938679783578,-32.21116992842089,-28.978971780298746,-27.438975782296787,-25.03977441660386,2024-04-16,-37.66763911324807,0.42001332044381057,0.41339504737283145,5.0
-125.34100667504876,-57.72706845123476,-38.08324572147154,-34.37793422208602,-31.080873320810134,-29.485006423056777,-26.943449665091602,2024-04-17,-36.80827191620941,0.29851767043749095,0.29452628698930594,5.0
-69.27810354805791,-46.10591600317344,-38.5020779519325,-35.48494845588454,-32.54356350832044,-31.061528380470936,-28.589853599290457,2024-04-18,-36.623767227010916,0.18760884119034027,0.177820707460839,5.0
-59.42979145240195,-45.139970299223364,-39.2094689954618,-36.42949766833114,-33.713087658699706,-32.33612629415814,-29.997043330242807,2024-04-19,-39.61744062260025,0.25853793171263295,0.2614926453998312,5.0
-23.971778095955038,-29.282115940428476,-37.16389945175949,-35.88117508588827,-34.05434877260134,-33.01340533230156,-31.032339923719345,2024-04-20,-34.17761603820243,0.10739012663765524,0.09032231244681373,5.0
-33.82391228770413,-34.02044412359462,-36.40607171890593,-35.11279328468279,-33.712689840063064,-32.950009895249,-31.45434438239886,2024-04-21,-34.655116102051466,0.2998443238685582,0.2484870553039022,5.0
-31.186004674952056,-34.04286287000771,-36.462212995633635,-35.149962681704515,-33.81194482305166,-33.10898331374832,-31.800215592041713,2024-04-22,-32.549055012186514,0.08723885922774932,0.09165283232126052,5.0
-41.29659415770089,-37.97111155017419,-37.07557864583141,-35.561574234101286,-34.175629803993544,-33.47788855789762,-32.23757053369709,2024-04-23,-40.933278886649305,0.13766411576454654,0.13711638551707,5.0
-58.235852505632096,-44.88679646730599,-39.10615103849697,-37.03596987652532,-35.25703064232946,-34.39869236378674,-32.98701206618955,2024-04-24,-48.232184612902046,0.24709266864093565,0.2738512606472678,5.0
-72.89570460289454,-51.883171168529685,-41.73225248683487,-39.11783512875987,-36.88025783383251,-35.810706844975854,-34.10754618890428,2024-04-25,-44.88298941849688,0.22289540702021646,0.25347994424782944,5.0
-102.21933842946719,-62.28400140332341,-45.74305244077656,-42.2966882652159,-39.338173881561886,-37.933485011220775,-35.75305501202907,2024-04-26,-53.674572328924704,0.4358675735473471,0.48049292465000376,5.0
-131.6948549335628,-72.32339143335675,-50.04731972718775,-45.87407847403154,-42.235023963533884,-40.49947893780657,-37.812300176521404,2024-04-27,-54.1969542182098,0.4438827974278019,0.4764230304418203,5.0
-160.52811691746498,-83.67017769585708,-55.24396904543762,-50.17628506051089,-45.70685077085024,-43.5744170661379,-40.29709715455022,2024-04-28,-59.59699077242886,0.5407863900033458,0.5800660331181658,5.0
-170.79265759210148,-86.30258582701414,-58.11176407441883,-53.135331828725185,-48.56385442224615,-46.327528826742366,-42.77069877327067,2024-04-29,-55.37077287016415,0.3238362926629875,0.3199346174587397,5.0
-210.37986443654833,-101.43784311331824,-64.78618652492119,-58.37439511645477,-52.644400607156726,-49.90263823649969,-45.698651475918524,2024-04-30,-69.26627237482435,0.636571594400887,0.6939740483406411,5.0
-242.46771075988352,-112.86258657115292,-72.2230201827413,-64.67984152006666,-57.76941483877388,-54.44440287122646,-49.37341792648598,2024-05-01,-72.60605741406286,0.6944848210451543,0.7392576837921753,5.0
-265.6740155386117,-121.38748969960882,-78.3806194425554,-70.25517061288572,-62.6665327023037,-58.97226855097643,-53.25842636499274,2024-05-02,-74.79264366253467,0.5992607632942908,0.6277956047229184,5.0
-119.05269065139679,-84.3120077664986,-77.7214707304571,-71.94262677286291,-65.45997387197049,-62.083328142814864,-56.4890141093831,2024-05-03,-72.45167681873016,0.35415718943166097,0.3442627351464338,5.0
-88.36365770902901,-77.7288563691086,-75.75151542301101,-71.45654096452539,-66.37347456916632,-63.628019657545934,-58.75390247828757,2024-05-04,-72.96292400443701,0.30286153230188706,0.27456202119435147,5.0
-149.34986075929896,-102.4701225803107,-80.03349333736519,-74.33440949015919,-68.70681999622656,-65.85605419428332,-61.06621705852508,2024-05-05,-108.08727385102223,0.7109510181664557,0.7250870971350615,5.0
-180.6849103950396,-116.30535343370589,-87.14661081699145,-79.9613202804096,-73.06763193869368,-69.66566536454802,-64.25265950323609,2024-05-06,-90.35972622782083,0.5798774152440487,0.6250869892037635,5.0
-1.534313670103767,-8.36408759325062,-49.51730011487297,-63.253339073972306,-68.06516576892808,-68.43512274377736,-65.66544435320995,2024-05-07,-57.14606337512128,0.12611500497311445,0.09615113420154195,5.0
-0.2459511835244751,-0.5384265575894441,-3.627770979022225,-6.887903144302943,-16.184481279079375,-23.407599801687777,-40.60510366552491,2024-05-08,-0.39202977310171555,0.3344294331052077,0.032113978651766774,5.0
-4.920890185949145,-6.437947404390602,-9.347528535776233,-9.433594703745541,-10.50807496904689,-11.40194579153431,-14.953144989838707,2024-05-09,-6.84119089295462,0.8716633091821075,0.7987287079401845,5.0
-12.40665907210777,-12.763765911433234,-14.211496775390888,-13.668684518539779,-13.804818208230847,-14.073104269824672,-15.399440006482063,2024-05-10,-13.338230740916242,0.9853218645770251,1.0152277211304044,5.0
-27.54033090140104,-21.444666299694784,-19.029886908582636,-17.751555533711947,-17.065176871114055,-16.862166358573635,-16.977919592590176,2024-05-11,-23.894073471764067,1.0527371653262934,1.087816026043824,5.0
-58.68525770214391,-33.15772449179274,-24.005687032359518,-21.844840232847517,-20.279264264497836,-19.612404622325826,-18.786721461096835,2024-05-12,-41.90471403115909,1.078899265744145,1.1274094889384518,5.0
-30.06703606869697,-25.838964094919554,-26.600651117469177,-24.709934551380293,-22.904132883142253,-22.01913089229933,-20.632671836863786,2024-05-13,-26.77835333147126,0.7736631023647835,0.8020181494427394,5.0
-26.125895407181297,-25.309677576208795,-27.485147385153326,-25.89794774419498,-24.2649484526804,-23.423493474416876,-21.967361909505943,2024-05-14,-26.409400184173215,0.676731999987868,0.6353060583181902,5.0
-53.11338802629733,-36.972643803717894,-30.183444667280806,-27.834997748951324,-25.788763048816804,-24.798722698105998,-23.180813218964115,2024-05-15,-42.88733689889868,0.8621926782966658,0.8743233157490244,5.0
-73.93343181091554,-45.41822325172524,-33.4978677928959,-30.514521973056624,-27.931632145091374,-26.69512135229916,-24.73982596684847,2024-05-16,-46.34190320138764,0.6427783014518346,0.6777887546119696,5.0
-2.5884972718502044,-7.4903820481893755,-24.41173053174114,-26.930153241473327,-27.282804539007294,-27.00650611033835,-25.74473035987906,2024-05-17,-21.264743195211018,0.20277358891896555,0.18518976643295054,5.0
-9.59424804903524,-13.942758732396467,-22.32993247747234,-23.07500140315371,-23.75063991382466,-24.044052899356775,-24.173575019071478,2024-05-18,-14.400721246943775,1.1603422417937663,1.1069736618299324,5.0
-20.709397309585064,-22.11530273870765,-25.257596390191672,-24.551498250485004,-24.081954961660013,-23.88879893053427,-23.601181532421574,2024-05-19,-22.56182697657205,0.944943130846553,0.9410687425500489,5.0
-46.20556242906237,-34.23930203652892,-29.498579434393534,-27.58958784138858,-26.105957647106404,-25.438447619468594,-24.471173510151463,2024-05-20,-39.177981969861655,1.0507035698682679,1.0922739074285646,5.0
-77.99644094659307,-46.493249347704165,-33.80725097597718,-30.989120055765326,-28.68944321213059,-27.62586997560247,-26.03371119157591,2024-05-21,-51.81497438919134,0.7510340415755448,0.7856487270476382,5.0
-20.117981333689396,-24.25960448047575,-33.99390054616747,-32.69625625926261,-30.777625303886865,-29.70855862445254,-27.822328949521083,2024-05-22,-28.728706045708286,0.6610013793890497,0.6972474935408227,5.0
-41.09621627598146,-36.11588831809191,-35.450728663117125,-33.52462869609139,-31.629302633673603,-30.65598830524463,-28.92900914210347,2024-05-23,-38.88963923574266,1.0365591999099115,0.9814661147879481,5.0
-10.57026069042852,-17.202159727845004,-31.819009320308375,-32.270819153309816,-31.607732195479233,-31.044595762355637,-29.672728564789395,2024-05-24,-20.905827442665576,0.39386318512312896,0.39355808045275975,5.0
-19.829486686668726,-24.37181331920474,-31.370910784094,-31.046067947288,-30.56354313973446,-30.257009182778265,-29.472356093478968,2024-05-25,-23.57288887318853,0.758063955913211,0.7108393544125123,5.0
-40.684022486887486,-35.51298428487252,-34.68027125173152,-33.06035695374808,-31.67532601358854,-31.01078299508183,-29.910070702085022,2024-05-26,-38.42351486999605,0.9884023081790178,1.0296345801854372,5.0
-79.47346377483703,-51.22703656153203,-39.46526312023843,-36.561453045405905,-34.146109461203274,-33.01811073065323,-31.29858625890007,2024-05-27,-59.8231755788605,0.9390362663047909,0.9901738353849749,5.0
-5.499721587045324,-12.408394497458906,-32.567191799998035,-34.62890054058296,-34.52993636273409,-34.05875780046698,-32.61111330238927,2024-05-28,-26.125194322662068,0.39799345267395936,0.4085148582069451,5.0
-17.108336474584867,-22.335932894940765,-31.72687336150406,-32.11540287869793,-32.29748223608996,-32.306242539112354,-31.915536199855293,2024-05-29,-22.454429870240332,1.298696266114752,1.2331346755204238,5.0
-24.764537095140852,-27.85942425187045,-33.37094909974378,-32.818597568985105,-32.30626658494183,-32.04537066872994,-31.527413354539256,2024-05-30,-27.805187710956943,0.6420462684445014,0.6134434915533251,5.0
-4.017170350492257,-9.575981274927466,-26.9267941779341,-29.82768325149137,-31.167166860948523,-31.510141993386632,-31.41665377426933,2024-05-31,-13.279499560534767,0.5684563121956536,0.5826496396258096,5.0
-6.620767258804208,-11.878508737166941,-23.168844973678926,-25.08591285748372,-26.8982036475436,-27.774612195319598,-28.93018060772589,2024-06-01,-7.377923231881659,0.2910109796354497,0.20194956401633932,5.0
-17.219141466041123,-20.3249723889914,-26.114473208863625,-26.17804900374542,-26.570130929279404,-26.847319079798563,-27.454656824817313,2024-06-02,-20.816354436844243,1.0655599128622506,1.121170674631344,5.0
-9.398807976991389,-14.800872086893488,-25.641987597285443,-26.358057708712167,-26.784509029476805,-26.955161478367852,-27.186522793774785,2024-06-03,-15.285473325901474,0.3804761499457022,0.36359576040712577,5.0
